node,mean_infected_time
216,1005.18
217,2237.62
339,157.6
340,371.98
344,92.67
345,4.46
346,179.74
347,312.87
348,66.39
349,82.96
350,51.3
351,111.53
352,18.66
353,108.62
354,67.66
355,69.65
356,8.41
357,330.57
358,328.33
359,1383.62
360,2082.56
361,197.25
363,179.88
367,1228.84
368,1061.78
370,71.64
371,329.31
372,95.39
381,181.23
382,30.19
383,134.81
2160,42.57
2163,5.05
2165,5.5
2167,4.07
2171,5.36
2172,5.33
2177,5.24
391,114.34
395,286.32
399,793.41
400,271.95
407,135.91
409,67.73
428,510.23
429,1530.76
437,583.34
448,1941.56
452,996.95
453,842.44
454,886.67
455,1274.79
456,747.93
457,1251.69
458,925.76
459,96.66
460,482.36
462,127.62
463,391.84
465,469.31
466,121.16
469,1510.19
470,1359.45
471,1148.41
472,1301.66
473,2056.77
474,1267.62
479,491.42
482,1151.63
484,555.98
485,723.04
488,1716.98
489,800.49
490,227.74
492,471.09
493,125.92
494,107.11
52,1478.44
61,2268.02
62,1847.55
63,1846.79
924,228.1
432,1217.65
449,1296.81
450,558.83
497,1271.31
502,1326.33
504,1474.5
505,2165.38
523,814.35
525,484.95
526,468.23
546,952.46
549,614.04
550,324.24
560,329.36
563,423.8
564,1190.15
573,624.09
58,1943.21
580,798.45
585,299.95
586,526.93
589,1109.76
632,191.33
638,658.23
639,383.2
645,767.05
651,490.35
655,533.76
656,509.14
657,643.39
658,531.39
659,39.97
660,577.13
661,38.35
662,381.18
2182,4.31
2184,41.26
2185,5.25
2188,5.2
2192,6.05
2193,6.01
390,270.33
392,927.56
393,265.03
394,224.99
396,180.72
408,219.25
442,272.9
495,1262.37
518,213.79
530,1160.37
802,71.16
931,241.85
2722,20.8
2726,4.85
2727,4.98
2729,6.03
2194,6.55
2195,5.12
2196,47.36
2199,5.22
2818,5.31
430,1236.62
498,1092.48
509,1237.93
511,402.14
512,506.51
533,999.59
541,1776.3
543,1228.86
545,728.57
557,790.67
566,1070.92
649,1066.47
675,571.54
679,616.49
683,1150.82
707,872.53
723,367.97
769,351.52
770,173.28
788,856.2
790,900.64
794,232.8
818,418.23
2223,5.76
435,406.22
499,498.2
500,378.28
501,1486.46
513,403.71
542,187.02
544,774.87
650,962.56
668,325.44
669,206.05
670,701.37
671,949.16
708,227.56
711,804.37
716,694.84
743,670.6
751,575.19
759,102.16
789,491.11
791,326.57
792,217.63
439,180.3
515,74.45
547,185.94
565,576.68
646,230.48
2224,5.19
531,219.49
559,860.1
569,407.91
575,340.03
748,453.94
799,240.95
915,217.36
2266,5.26
2267,9.65
2268,5.54
648,525.24
2270,5.8
2271,5.9
2276,4.9
2292,7.96
558,541.87
567,149.66
576,550.87
578,312.54
579,504.33
737,389.33
2264,6.16
2892,6.11
2890,4.79
2265,5.77
2888,4.69
2887,4.52
2889,5.25
2301,5.4
2275,5.76
2277,5.79
2280,4.78
2284,4.94
229,241.01
2294,5.12
2295,5.67
2299,5.57
2296,52.54
2297,43.2
2895,5.48
2298,5.38
2819,4.97
230,5.31
303,207.86
2911,4.95
2326,57.34
2327,56.43
2328,68.97
2898,5.62
2899,5.75
318,253.71
601,137.33
2344,170.27
2349,72.44
2361,100.92
2363,124.33
2897,5.5
2372,19.35
2900,4.72
2466,141.49
2609,54.67
2610,40.8
2612,15.81
2393,98.31
2395,4.93
2553,110.55
2408,10.47
2409,5.27
2411,5.68
2412,6.04
2428,65.56
2502,12.14
2503,34.71
2519,66.71
2520,67.25
2615,61.36
2616,106.09
2617,169.99
2657,5.06
2658,40.71
2659,4.27
2660,4.58
2661,61.13
2662,98.19
2664,27.72
2665,5.01
2666,44.71
2667,5.08
2668,32.73
2669,16.29
2670,5.32
2671,32.33
2672,5.5
2673,116.49
2915,7.26
2413,5.48
2415,6.3
2416,4.76
2674,7.05
2676,5.59
2677,5.93
2694,5.32
2695,16.51
2696,4.59
2697,6.45
2698,5.96
2699,5.52
2700,5.62
2701,5.26
2926,5.99
2927,5.5
2414,4.94
2905,4.46
2417,4.85
2883,5.63
2882,5.14
2422,4.2
2566,6.07
2567,5.25
2568,6.36
2569,5.1
2570,5.18
2571,5.03
2572,4.92
2573,5.47
2574,5.88
2575,6.14
2912,5.3
2922,5.35
2923,5.02
2924,5.63
2925,6.43
2935,4.67
2425,72.22
2426,5.34
2429,4.6
2441,100.35
2442,32.45
2525,6.53
2733,4.74
2734,34.37
2735,38.24
2736,6.47
2737,55.68
2738,36.56
647,25.5
700,437.38
734,176.28
762,182.34
805,50.9
871,458.62
2435,97.08
2549,5.19
2652,5.09
2702,5.39
2439,9.54
244,53.36
2843,5.49
2443,7.07
2444,50.13
2445,23.38
2446,76.37
2557,5.5
2754,5.31
2755,4.75
2457,47.26
2458,54.82
2646,35.32
2647,22.24
2648,4.96
2469,4.44
2470,5.5
2471,5.07
2909,5.88
2907,4.77
2833,5.57
2801,4.59
70,177.53
2622,27.29
2484,29.51
2486,5.24
2577,24.5
2756,33.52
2757,18.51
2758,12.9
2863,5.0
2498,22.83
2501,5.88
2505,6.83
2506,4.87
2507,5.44
2508,4.78
2509,5.0
2510,5.63
2511,5.08
2512,5.35
2513,7.52
2514,5.09
2515,4.85
2516,4.81
2517,5.92
2518,5.09
2686,6.06
2687,5.19
2688,8.77
2689,4.99
2690,4.91
2691,5.27
2692,4.63
2693,5.8
2930,5.08
2528,5.54
2529,5.31
2530,5.09
2531,5.85
2532,4.52
2533,5.33
2534,5.8
2535,5.37
2931,5.28
254,5.73
2555,43.04
256,4.58
337,40.88
2561,78.9
2653,30.81
2654,5.87
2816,4.33
2919,4.89
2576,4.81
2582,4.59
2583,5.32
2584,5.71
2586,5.1
2587,5.38
2588,5.47
2589,5.95
2590,5.05
2591,6.43
2921,5.68
2932,4.68
2933,6.02
2636,5.86
2637,5.03
2638,5.96
2639,5.91
2640,5.58
2641,5.31
2642,5.43
2643,5.47
2644,4.15
2928,5.66
2920,32.72
2934,5.73
2592,4.63
2593,6.06
2621,71.95
2629,38.2
2631,74.06
2634,48.13
2904,4.79
2650,35.57
2651,25.73
2918,4.86
2807,5.12
2866,5.97
2917,6.34
2675,4.76
2678,5.49
2903,5.87
2707,6.39
2929,4.56
269,74.75
2936,4.92
270,6.41
2703,5.14
2705,30.32
2706,5.68
2709,62.88
271,56.14
2823,37.15
2721,81.32
2723,4.83
2728,5.11
2739,5.46
2740,5.39
2745,5.29
2746,5.5
46,6.0
47,20.76
2747,4.57
2748,4.89
2821,5.79
2828,5.48
2894,5.72
2896,5.13
2759,38.76
2760,4.26
2761,127.42
2762,23.74
2814,26.32
2764,43.19
2766,37.08
2767,58.61
2768,6.71
2769,4.27
2770,4.59
2860,5.26
2773,5.92
2817,4.28
2799,5.82
2800,4.86
2802,5.59
2805,4.34
42,6.52
2808,6.77
836,40.96
838,6.46
855,5.65
2809,5.53
2848,5.07
739,4.73
2810,34.15
2811,4.92
2812,5.22
2813,52.01
2820,4.87
39,6.27
2824,5.06
2839,5.2
2831,5.43
2835,5.95
2836,5.2
2849,5.73
898,98.91
285,87.97
2850,5.25
920,35.81
2851,4.7
2852,5.16
2853,5.68
2854,6.11
959,5.02
914,151.72
2855,6.03
2856,5.73
2857,5.14
2910,4.44
2861,4.82
2862,4.61
2864,4.9
2865,5.26
2870,4.79
2872,4.69
2886,4.84
510,820.64
538,552.85
667,168.37
709,470.79
710,645.66
712,331.41
713,710.32
714,323.41
715,216.32
717,419.28
718,203.95
719,377.54
721,906.27
722,265.17
724,302.42
725,166.28
726,26.98
2891,4.73
2893,5.5
41,690.16
728,175.07
738,203.76
787,100.69
2901,5.29
2902,5.03
2908,5.32
507,363.95
516,200.8
517,185.73
540,161.3
672,575.43
676,669.09
680,329.44
730,61.01
744,225.89
746,208.76
796,341.78
798,96.4
819,43.39
2914,5.04
605,456.46
666,230.95
561,835.23
577,649.86
640,336.09
641,657.87
747,268.91
2938,4.6
918,128.07
971,60.85
583,223.54
584,240.67
587,256.13
588,198.66
637,343.16
742,346.65
870,158.09
299,254.76
416,409.26
902,79.75
872,360.57
334,5.61
335,4.98
336,5.43
338,6.01
34,6.35
35,5.4
36,83.53
37,6.45
38,6.25
40,4.67
755,135.03
795,78.67
438,125.73
745,125.81
941,95.86
43,6.61
44,6.34
384,4.56
386,30.22
385,3.85
387,4.26
388,4.76
389,6.13
398,11.88
436,5.54
441,78.9
643,356.42
996,4.79
404,272.14
928,237.53
929,100.62
539,288.73
756,74.54
48,4.57
49,5.09
50,4.9
60,242.58
71,5.09
868,270.25
701,242.39
677,66.75
678,51.41
417,92.19
418,52.63
419,34.54
421,5.52
423,102.1
424,5.59
425,93.92
426,63.74
427,5.94
935,5.38
936,5.75
974,5.41
975,28.07
761,15.49
765,95.78
911,36.07
923,44.67
925,104.5
938,64.82
939,107.38
976,5.11
979,6.7
401,26.33
402,5.16
403,4.71
413,21.09
653,5.82
901,4.57
903,5.57
905,31.02
906,49.48
907,126.0
908,6.17
909,5.79
910,78.62
912,5.33
916,16.36
917,79.52
919,15.56
921,60.09
922,36.56
420,32.97
422,27.87
741,155.21
519,137.88
735,279.54
749,123.34
750,36.45
733,135.01
757,67.57
642,29.42
644,79.78
758,52.48
699,201.68
704,228.42
760,163.97
821,33.15
822,64.21
823,39.85
824,234.52
825,102.62
826,202.76
827,86.16
664,97.7
665,147.24
752,4.64
753,237.71
754,57.16
706,56.47
764,219.76
874,124.75
875,47.52
876,70.85
877,5.14
884,41.06
897,100.03
962,5.49
963,5.31
964,55.67
965,4.52
966,6.03
967,4.88
968,4.76
969,6.9
970,5.13
972,5.48
973,6.34
524,394.99
535,93.89
869,222.53
674,190.38
496,199.23
684,46.31
693,24.33
697,108.49
831,82.75
520,176.48
729,149.67
775,31.19
768,36.76
998,107.61
999,68.35
893,36.28
732,57.76
562,261.75
685,87.9
686,44.97
687,5.02
688,27.73
689,37.14
690,93.75
691,57.79
692,148.89
694,19.28
695,37.96
696,36.3
698,19.16
703,97.27
705,19.7
829,25.72
849,42.15
850,78.83
851,27.7
852,51.0
853,121.08
682,5.12
820,4.89
830,98.12
839,48.9
840,36.53
842,5.94
845,51.79
865,4.82
867,38.93
932,5.02
933,38.33
981,5.63
793,73.43
833,11.09
834,6.35
841,100.76
857,4.71
858,4.87
859,72.93
860,61.85
861,67.31
862,106.94
863,18.76
873,48.17
878,58.38
880,46.65
881,58.91
882,76.43
885,37.09
887,141.62
889,54.16
891,91.45
892,73.85
894,35.79
899,5.47
776,32.24
681,25.08
904,4.48
673,5.27
727,5.49
784,4.64
785,4.68
786,51.94
774,14.82
72,5.35
75,4.83
983,8.04
896,5.56
937,4.96
986,6.46
992,23.7
777,6.19
778,5.23
779,5.72
780,5.11
781,5.07
782,5.79
783,5.86
78,39.4
800,5.94
81,12.2
883,5.59
828,5.89
832,5.78
843,5.84
844,5.97
846,5.41
847,4.83
848,5.51
835,38.85
837,7.14
864,5.06
866,4.9
856,5.76
854,5.8
879,5.24
92,5.74
93,6.01
94,5.91
96,4.7
886,5.27
888,5.79
890,8.82
89,5.5
895,4.85
944,41.3
945,34.45
940,5.52
942,5.44
946,34.14
947,6.05
948,5.83
949,5.63
950,5.15
951,4.78
952,5.13
953,6.81
954,5.25
958,5.1
960,52.18
977,4.54
980,31.97
984,5.67
985,4.89
987,6.3
988,6.4
989,7.12
990,17.04
994,5.67
995,5.15
930,6.98
956,5.64
957,6.14
955,4.98
961,5.36
978,5.54
991,5.72
993,5.07
997,4.5
