node,mean_infected_time
3061,7.57
3063,10.69
3064,19.25
3065,27.48
3066,7.37
3067,6.02
3068,7.45
3069,6.59
3070,24.59
3071,6.89
3072,11.59
3073,23.63
3074,10.13
3075,16.54
3076,30.15
3077,14.98
3078,45.36
3080,10.45
3081,9.01
3082,38.17
3083,4.79
3084,28.51
3085,13.86
3086,11.22
3087,8.84
3088,8.59
3089,15.75
3090,35.73
3091,6.19
3092,9.25
3093,11.14
3094,11.37
3095,8.76
3096,30.65
3098,19.53
3099,10.78
3102,26.5
3103,6.77
3104,34.86
3105,9.63
3106,20.23
3107,16.45
3108,33.44
3109,10.91
3110,11.03
3112,7.44
3113,19.98
3114,18.75
3115,35.92
3116,29.29
3117,28.13
3118,9.67
3119,32.78
3120,20.01
3121,4.95
3122,10.13
3123,23.98
3124,12.31
3125,10.57
3126,5.08
3127,6.97
3128,9.61
3129,9.24
3130,6.24
3131,6.4
3132,18.0
3133,11.48
3134,5.76
3135,17.66
3136,10.34
3137,12.33
3138,9.36
3139,11.65
3140,30.59
3141,8.23
3142,24.56
3143,5.85
3144,9.54
3145,24.17
3146,20.15
3147,7.57
3148,8.84
3149,24.57
3150,22.87
3151,12.46
3152,32.88
3153,15.22
3154,21.42
3155,8.23
3156,5.78
3157,6.65
3158,22.97
3159,5.81
3160,9.51
3161,11.4
3163,11.63
3166,17.55
3167,7.88
3169,30.53
3170,14.2
3171,9.2
3172,16.91
3173,7.86
3174,28.63
3175,8.6
3176,9.75
3177,10.43
3180,11.96
3181,4.7
3182,20.53
3183,5.03
3184,35.14
3185,38.19
3187,11.61
3188,12.01
3189,7.18
3190,5.54
3191,13.55
3192,8.24
3193,10.28
3194,13.67
3195,35.61
3196,12.29
3197,4.97
3198,18.24
3199,7.47
3200,6.24
3202,11.78
3203,10.58
3204,22.56
3206,12.62
3207,9.49
3208,6.09
3209,7.94
3210,6.88
3211,7.88
3212,9.0
3213,17.45
3214,21.93
3215,12.56
3216,9.79
3217,8.32
3218,5.03
3219,16.39
3220,15.8
3221,12.5
3223,7.22
3224,15.65
3225,21.12
3226,42.37
3227,5.84
3228,11.41
3229,5.15
3230,11.29
3231,15.44
3232,43.76
3234,17.81
3235,8.27
3236,13.83
3237,7.13
3238,13.66
3239,27.37
3240,25.29
3241,5.85
3242,5.37
3243,14.07
3244,7.08
3246,9.52
3247,28.63
3249,5.98
3250,18.64
3251,6.22
3252,34.42
3253,17.41
3254,9.1
3255,9.18
3256,19.69
3257,16.15
3259,17.27
3260,10.88
3261,22.47
3262,8.49
3264,11.52
3266,18.93
3267,19.67
3268,9.18
3269,12.58
3270,15.76
3271,6.39
3272,14.14
3273,7.57
3274,33.41
3275,9.64
3276,17.73
3277,26.75
3279,8.11
3280,47.15
3281,8.92
3282,4.84
3283,5.64
3284,36.15
3285,7.73
3286,13.43
3287,15.74
3288,28.05
3291,36.3
3292,6.02
3293,36.35
3294,11.8
3296,18.29
3297,20.9
3298,20.0
3299,17.72
3300,7.28
3301,13.6
3302,21.64
3303,12.51
3305,5.67
3306,21.18
3307,18.28
3308,5.25
3309,6.18
3310,12.5
3311,7.86
3312,8.62
3313,9.3
3314,6.41
3315,5.48
3316,36.53
3317,15.34
3318,8.79
3320,36.24
3321,21.98
3322,7.12
3323,9.0
3324,40.61
3325,8.64
3326,6.92
3327,27.57
3328,12.83
3329,9.05
3330,32.99
3332,32.83
3333,7.43
3334,7.72
3335,19.78
3336,5.7
3337,8.79
3338,7.51
3339,31.2
3340,10.54
3341,16.7
3342,21.04
3343,10.53
3344,34.29
3345,26.42
3346,13.24
3347,29.28
3348,38.64
3349,6.52
3350,36.12
3351,13.27
3352,8.71
3353,14.1
3354,6.85
3356,8.17
3357,6.86
3358,7.43
3359,9.93
3360,25.97
3362,25.19
3363,36.43
3364,23.03
3365,11.6
3367,9.7
3368,21.26
3369,11.44
3370,13.94
3371,8.21
3372,5.75
3373,8.39
3374,14.15
3375,5.52
3376,7.1
3377,22.16
3378,14.26
3379,11.55
3380,6.76
3381,19.63
3382,6.02
3383,8.14
3384,27.93
3387,45.99
3388,15.61
3389,6.29
3390,15.74
3391,20.86
3392,6.78
3393,8.04
3394,13.1
3395,11.8
3396,16.11
3397,34.91
3398,8.69
3399,21.9
3400,26.69
3401,6.09
3402,5.69
3403,18.28
3405,8.11
3407,4.94
3408,5.06
3411,28.56
3413,12.02
3414,9.63
3415,9.52
3416,22.09
3417,44.21
3418,4.93
3419,33.12
3421,9.97
3422,18.27
3423,10.44
3424,19.53
3425,8.3
3426,30.46
3427,6.02
3428,5.92
3429,5.07
3430,7.01
3431,8.89
3432,6.49
3433,19.56
3434,43.9
3435,28.91
3436,6.05
860,8.34
2003,227.22
2031,185.44
2155,139.19
2185,46.47
2325,242.39
2330,230.63
427,5.24
464,5.14
549,5.94
1914,159.04
1915,24.02
1917,1665.46
1918,1463.28
1919,85.05
1921,44.95
1922,39.76
1923,157.4
1924,20.29
1925,1219.69
1927,106.97
1928,54.59
1929,1516.4
1930,69.18
1931,46.28
1933,5.01
1934,8.22
1935,8.26
1936,16.2
1937,7.24
1938,1845.25
1942,308.69
1943,1922.15
1944,11.05
1946,1914.9
1949,6.4
1950,5.0
1952,55.58
1953,1295.12
1956,4.82
1957,29.05
1958,29.0
1960,70.69
1961,34.86
1962,1612.9
1963,879.26
1964,155.13
1965,31.9
1966,1482.75
1967,40.56
1968,20.73
1969,14.47
1970,273.11
1971,1455.51
1974,9.65
1975,50.41
1977,25.79
1978,15.76
1979,1461.19
1980,106.22
1981,326.7
1982,126.18
1983,1609.62
1984,1464.0
1985,1892.74
1986,1658.65
1987,224.81
1988,64.73
1989,1195.99
1990,6.85
1992,7.11
1993,1762.45
1996,5.63
1997,1451.65
1999,119.74
2000,15.37
2005,1211.96
2006,46.94
2008,37.37
2011,48.96
2012,43.68
2013,23.68
2014,39.74
2015,34.79
2016,54.55
2017,27.36
2019,134.34
2020,1679.75
2021,549.45
2022,87.2
2023,15.39
2025,32.75
2029,80.98
2030,1592.33
2033,1410.75
2034,60.36
2035,29.36
2036,22.04
2037,1575.52
2040,1721.76
2041,6.28
2043,1403.4
2044,264.19
2045,1682.02
2046,1189.26
2048,64.43
2049,51.72
2050,40.4
2051,26.67
2055,909.42
2056,1023.25
2057,108.88
2058,955.15
2059,1885.91
2060,1012.19
2061,46.22
2063,1380.24
2064,1768.3
2066,85.66
2067,156.12
2069,1169.93
2070,32.33
2073,1652.93
2074,1717.78
2075,215.33
2076,33.85
2077,1485.56
2078,1719.56
2079,5.14
2080,6.76
2082,43.19
2083,1102.89
2084,1420.97
2085,24.9
2086,1366.57
2088,1674.3
2089,9.06
2090,1688.05
2091,35.48
2092,416.46
2093,1865.71
2094,5.01
2095,1506.32
2096,121.46
2097,43.6
2098,1255.2
2099,52.85
2100,5.89
2103,1672.98
2104,1576.21
2105,54.38
2106,48.45
2107,61.61
2108,1582.04
2109,1404.38
2110,285.76
2112,1655.8
2113,57.68
2114,32.96
2115,1331.32
2118,1827.22
2119,32.1
2120,42.23
2121,1528.36
2122,1489.11
2123,1781.15
2124,1538.97
2126,10.26
2129,26.33
2130,26.02
2131,1968.26
2136,1027.5
2139,1441.23
2140,1452.91
2141,68.35
2142,1890.3
2145,152.93
2146,18.27
2147,385.12
2150,1450.78
2152,6.3
2154,1524.53
2156,39.9
2158,4.82
2159,11.11
2160,33.1
2161,318.44
2162,57.47
2164,872.09
2165,1339.93
2166,5.25
2167,10.17
2168,65.25
2170,6.18
2172,1428.25
2173,56.48
2175,34.9
2177,5.6
2178,33.21
2179,1137.69
2181,6.55
2182,50.08
2184,1907.03
2186,39.47
2188,1606.59
2190,1424.12
2192,43.05
2193,57.23
2195,19.32
2197,60.93
2200,1552.73
2201,1745.35
2202,44.82
2204,51.45
2205,128.37
2206,1843.46
2207,26.1
2208,56.62
2209,75.55
2210,1124.02
2211,68.67
2212,1139.96
2213,966.57
2214,97.59
2216,1265.94
2217,5.41
2218,1679.25
2219,5.1
2220,1830.79
2221,127.55
2222,175.73
2226,151.74
2227,45.63
2228,36.07
2229,1676.44
2230,25.79
2231,106.35
2232,315.51
2233,1697.2
2234,245.03
2235,213.03
2236,41.68
2237,1408.93
2238,42.34
2240,1599.65
2242,36.29
2243,142.82
2244,1540.15
2245,7.04
2248,56.67
2249,110.19
2251,4.48
2252,73.6
2253,1457.68
2255,78.95
2256,9.6
2257,1536.5
2258,580.24
2259,227.2
2260,42.69
2261,1556.86
2262,135.9
2263,4.96
2265,5.6
2269,6.0
2270,57.87
2271,1734.63
2272,30.9
2274,112.35
2275,1797.07
2276,1052.5
2277,5.8
2278,1665.28
2280,206.51
2281,29.96
2286,12.14
2287,704.76
2288,89.53
2290,1638.52
2291,40.2
2296,33.42
2297,62.19
2299,1368.53
2300,1063.7
2301,4.81
2303,247.34
2304,185.07
2305,126.43
2306,1050.64
2307,1274.75
2308,1698.88
2309,1654.68
2310,58.79
2311,950.02
2312,22.67
2313,152.31
2314,8.39
2316,18.16
2317,46.99
2318,160.96
2320,95.04
2321,4.96
2322,64.21
2323,1449.4
2324,1667.24
2326,1781.56
2329,1145.48
2331,1629.69
2334,1356.89
2335,32.89
2339,1757.42
2340,1673.88
2341,6.38
2342,6.6
2345,188.19
2346,47.25
2348,1717.02
2349,39.9
2350,306.51
2352,1626.61
2353,1037.53
2354,1583.11
2356,1696.88
2357,5.31
2358,8.96
2359,1409.17
2360,48.33
2361,9.33
2362,73.95
2363,1665.63
2365,28.74
2366,189.62
2367,163.33
2369,1830.73
2370,1884.45
2371,45.62
2373,60.15
2374,1534.28
2375,70.76
2376,1435.64
2379,99.11
2380,100.47
2381,1657.66
2382,4.78
2383,238.05
2386,1182.15
2387,530.78
2388,26.1
2390,198.05
2391,702.55
2392,1178.67
2393,253.39
2395,2008.25
2396,239.93
2397,41.44
2400,107.65
2401,176.52
2402,6.38
2403,79.88
2404,1548.36
2405,28.03
2406,81.26
2407,1193.41
2408,1479.24
2409,1518.21
2410,1720.97
2411,65.25
2412,9.84
2414,1563.76
2415,73.07
2416,155.9
2418,1415.59
2421,17.69
2422,18.92
2423,1672.23
2424,5.88
2425,152.05
2426,37.56
2427,251.75
2428,1826.74
2429,972.5
2430,1658.73
2431,5.55
2432,65.09
2433,1322.62
2434,312.25
2435,62.9
2437,66.82
2438,227.81
2439,62.6
2440,76.19
2441,4.8
2442,43.42
2443,265.88
2444,54.56
2446,1505.7
2448,40.22
2449,495.61
2450,23.57
2452,7.35
2453,24.73
2454,118.57
2455,54.02
2456,4.79
2457,131.04
2460,1452.12
2462,969.7
2464,1450.39
2466,4.34
2467,1164.84
2469,1360.83
2470,4.75
2473,124.52
2474,12.63
2476,314.08
2477,1141.04
2478,843.27
2479,196.65
2480,48.79
2481,55.4
2482,1793.0
2483,58.45
2484,1166.41
2485,1517.87
2486,5.77
2487,26.54
2488,48.29
2489,1157.37
2490,40.58
2492,1488.36
2493,6.43
2495,1325.32
2497,8.88
2499,985.5
2500,1188.73
2503,5.93
2504,1375.39
2505,4.99
2506,1490.18
2507,1729.21
2513,7.3
2514,46.57
2515,42.68
2517,8.45
2518,160.41
2520,1242.62
2521,1249.11
2522,98.65
2523,41.01
2524,127.87
2525,139.75
2526,1413.29
2527,5.65
2528,41.88
2531,102.35
2532,1042.12
2534,41.87
2535,70.2
2536,699.89
2537,378.17
2539,1248.17
2540,73.55
2541,46.49
2545,45.0
2546,1346.09
2548,10.02
2549,1489.13
2550,1474.78
2551,1529.83
2552,1163.94
2553,1511.26
2554,1033.86
2556,1321.29
2557,110.5
2558,38.28
2559,1756.31
2560,1768.77
2561,1576.1
2562,4.88
2563,1081.68
2564,1625.8
2565,5.18
2566,29.7
2568,28.96
2569,4.58
2570,44.27
2572,128.35
2573,1525.49
2574,1065.19
2575,1422.4
2576,571.23
2577,97.75
2578,1398.79
2579,1221.85
2580,48.73
2581,92.57
2584,32.95
2585,76.49
2586,1778.63
2587,36.35
2590,1527.09
2591,982.0
2593,1787.53
2595,47.93
2596,4.94
2599,17.0
2600,1616.72
2601,1416.37
2602,1705.86
2603,180.0
2604,1879.89
2606,819.8
2607,1612.89
2610,124.92
2611,1824.24
2612,55.87
2613,445.06
2614,5.95
2615,1380.6
2618,55.42
2619,1434.78
2620,40.5
2621,35.81
2622,88.11
2623,1443.93
2624,1642.96
2625,1661.3
2626,59.39
2627,69.26
2628,27.36
2630,1266.81
2631,1258.29
2632,15.34
2633,33.74
2634,4.96
2637,100.36
2638,1411.95
2639,43.95
2641,21.41
2644,61.85
2645,87.06
2646,1176.5
2648,49.48
2650,5.68
2651,5.43
2652,159.59
2654,1362.1
2655,1441.11
2656,83.47
2657,48.76
2658,33.35
2659,16.1
351,5.98
364,5.95
393,8.52
399,5.82
441,5.33
476,5.68
501,8.15
564,5.89
3438,8.25
3439,5.2
3441,6.14
3442,11.62
3443,5.53
3444,5.26
3445,4.88
3446,5.99
3447,4.82
3448,13.35
3449,10.27
3450,8.19
3451,6.28
3452,10.98
3453,5.17
3454,8.68
3455,8.82
3457,5.38
3458,6.66
3459,6.7
3460,10.65
3461,5.54
3462,6.68
3463,8.21
3464,7.78
3465,5.77
3466,7.15
3467,4.96
3468,8.26
3469,6.35
3470,9.31
3471,6.21
3472,5.11
3473,5.89
3474,5.55
3475,8.98
3476,6.44
3477,5.35
3478,9.43
3479,6.72
3480,10.26
3481,7.08
3482,5.51
3483,8.46
3484,6.69
3485,7.26
3486,8.45
3487,7.38
3488,13.08
3489,5.17
3490,7.43
3491,7.63
3492,7.19
3493,7.17
3494,5.98
3496,4.97
3497,9.87
3498,8.16
3499,6.95
3500,9.94
3502,7.71
3503,4.97
3504,5.92
3505,9.3
3506,11.42
3507,5.65
3508,5.95
3509,6.55
3510,8.15
3511,8.1
3512,8.02
3513,5.59
3514,16.31
3515,8.92
3516,5.74
3517,11.55
3518,10.27
3519,5.77
3520,6.98
3521,11.05
3522,6.12
3523,7.41
3524,6.35
3526,9.91
3527,7.75
3528,8.71
3529,10.07
3530,5.11
3531,10.85
3532,7.48
3533,7.78
3534,6.74
3535,7.65
3536,7.83
3537,5.19
3538,8.02
3539,4.73
3541,6.0
3542,10.88
3543,5.14
3544,5.68
3545,19.74
3546,5.83
3547,8.07
3548,6.41
3549,7.59
3551,6.35
3552,6.18
3553,6.83
3554,6.97
3555,9.01
3557,6.34
3558,7.0
3559,8.56
3560,6.04
3562,6.04
3563,6.55
3564,7.33
3565,4.75
3566,6.1
3567,5.56
3568,6.99
3569,7.72
3570,6.68
3571,9.46
3572,7.21
3573,10.15
3574,7.18
3575,5.36
3576,10.41
3578,8.07
3579,5.94
3580,5.51
3581,5.01
3582,6.64
3583,5.11
3584,10.86
3585,5.0
3586,9.85
3587,5.44
3588,5.24
3589,4.1
3590,8.23
3591,9.29
3593,8.14
3594,7.09
3595,8.17
3596,13.95
3597,6.92
3598,6.03
3599,10.16
3600,5.94
3601,5.99
3602,6.78
3603,5.3
3604,14.98
3605,13.08
3606,5.05
3607,6.07
3608,6.52
3610,6.22
3611,17.06
3612,6.33
3613,5.95
3614,7.21
3615,6.77
3616,6.67
3617,9.44
3618,8.13
3619,5.07
3620,5.72
3621,5.57
3622,5.45
3623,7.12
3624,8.22
3625,9.69
3626,5.48
3627,5.19
3628,7.1
3629,8.2
3630,6.07
3631,6.05
3632,5.03
3634,6.51
3635,6.09
3636,6.78
3637,7.4
3638,6.2
3639,7.84
3640,12.37
3641,10.76
3642,9.48
3643,6.38
3644,6.23
3645,6.99
3646,6.68
3647,6.43
3648,7.46
3649,8.81
3650,4.9
3652,4.78
3653,4.96
3654,6.46
3655,5.52
3656,8.31
3657,5.72
3658,9.0
3659,6.75
3660,6.69
3661,5.91
3662,6.48
3663,6.24
3664,6.52
3665,5.05
3666,7.99
3667,8.31
3668,5.84
3669,5.16
3670,14.73
3671,5.74
3672,9.91
3673,4.95
3675,9.12
3676,5.92
3678,5.26
3679,5.6
3680,12.21
3681,6.34
3682,7.97
3683,6.54
3685,8.77
3686,4.79
3687,6.2
3688,6.37
3689,5.06
3690,7.51
3691,8.5
3693,8.91
3694,7.28
3695,8.64
3696,7.06
3697,9.55
3698,6.46
3699,6.27
3700,5.24
3701,9.23
3702,10.86
3703,6.82
3704,8.75
3705,13.02
3706,6.72
3707,9.91
3708,7.63
3709,6.49
3710,9.77
3711,7.5
3712,5.94
3713,7.7
3714,6.08
3715,6.52
3716,5.91
3717,7.02
3718,8.26
3719,7.57
3720,5.55
3722,7.11
3723,5.63
3724,6.95
3725,7.01
3726,4.64
3727,5.6
3728,7.29
3729,6.37
3730,8.65
3731,10.22
3732,7.99
3733,5.35
3734,11.08
3735,5.77
3736,6.65
3737,10.48
3738,6.69
3739,6.28
3740,7.4
3742,5.49
3743,7.29
3744,6.33
3745,5.18
3746,6.09
3747,6.95
3748,6.29
3749,5.83
3751,7.9
3752,7.01
3753,8.1
3754,5.16
3755,5.77
3757,6.73
3758,9.09
3759,4.92
3760,6.99
3761,7.03
3762,6.6
3763,7.31
3764,9.57
3765,4.58
3766,4.8
3767,4.6
3768,6.93
3769,6.33
3770,8.24
3771,6.8
3772,7.18
3773,7.75
3774,7.28
3775,7.07
3776,6.91
3777,6.77
3778,7.75
3779,10.1
3780,7.42
3781,6.44
3782,8.96
3783,5.53
3784,4.88
3785,10.31
3786,8.1
3787,4.9
3788,6.03
3789,4.89
3790,9.05
3791,8.95
3792,6.95
3793,10.0
3794,7.38
3795,5.66
3796,6.79
3798,5.42
3799,6.3
3800,11.22
3801,6.33
3802,6.56
3803,5.19
3804,9.21
3805,7.51
3806,7.01
3807,4.39
3808,5.97
3809,7.65
3810,7.81
3811,4.55
3812,6.03
3813,8.45
3814,7.74
3815,9.39
3816,6.17
3817,6.5
3818,6.6
3819,5.33
3820,5.73
3821,7.22
3822,9.77
3823,6.14
3824,12.51
3825,10.62
3826,9.66
3827,7.32
3828,6.67
3829,10.33
3831,6.36
3832,6.27
3833,10.64
3834,5.69
3835,6.47
3836,7.13
3837,5.67
3838,15.4
3839,6.48
3840,7.37
3841,11.0
3842,12.38
3843,7.24
3844,6.72
3845,5.54
3846,8.4
3847,5.7
3848,5.02
3849,5.53
3850,7.58
3852,9.62
3853,4.86
3854,7.82
3855,7.56
3856,5.47
3857,6.78
3858,10.3
3859,5.17
3860,11.03
3861,9.06
3862,7.97
3863,6.01
3864,5.99
3865,4.66
3866,8.19
3867,8.57
3868,6.49
3869,10.44
3870,7.77
3871,6.55
3873,8.84
3874,5.69
3875,7.74
3876,6.85
3878,5.7
3879,7.4
3880,7.46
3881,7.59
3882,6.69
3883,6.1
3884,9.64
3885,5.57
3887,6.05
3888,5.77
3889,6.55
3890,6.98
3891,9.78
3892,8.14
3893,6.04
3894,5.64
3895,7.73
3896,6.07
3897,4.92
3898,7.54
3899,6.51
3900,11.29
3901,5.52
3902,13.92
3903,10.99
3904,6.58
3905,6.42
3906,10.51
3907,5.38
3908,5.91
3909,8.86
3910,4.63
3911,6.43
3912,6.75
3913,9.65
3914,5.25
3915,20.06
3916,5.69
3917,7.19
3918,7.25
3919,4.81
3920,9.02
3921,6.96
3922,5.79
3923,5.81
3924,10.06
3925,5.57
3926,10.74
3927,7.12
3928,5.19
3929,6.99
3930,9.44
3931,8.7
3932,5.55
3933,7.92
3934,5.48
3935,6.29
3936,5.36
3937,5.47
3938,14.59
3939,6.63
3940,7.31
3941,4.99
3942,5.19
3944,7.34
3945,11.78
3946,8.42
3947,8.38
3949,5.22
3950,5.76
3951,8.53
3952,5.94
3953,5.91
3954,6.18
3955,5.52
3956,7.6
3957,6.42
3958,5.95
3959,5.22
3960,6.65
3961,6.93
3963,4.77
3964,7.98
3965,5.06
3966,10.56
3967,7.91
3968,11.2
3969,9.68
3970,6.05
3971,7.73
3972,6.52
3973,8.54
3974,7.28
3975,6.44
3976,6.73
3977,6.18
3978,4.79
3979,6.97
567,16.3
698,11.34
857,7.33
349,6.86
350,7.7
352,23.74
354,8.54
355,10.64
356,5.84
357,6.86
358,4.42
359,6.65
360,10.41
361,6.7
362,14.35
365,7.66
367,11.67
368,10.17
369,7.9
370,17.65
371,4.72
372,10.36
373,27.75
374,24.16
375,27.63
377,5.23
378,20.46
379,6.24
380,6.46
381,8.19
382,12.81
383,6.33
384,7.15
385,6.22
386,4.66
387,22.21
388,21.11
390,4.84
391,36.72
392,23.69
394,28.36
395,21.94
396,6.89
397,15.64
398,11.98
400,35.36
401,4.75
402,31.38
403,6.75
404,19.58
405,6.83
406,5.65
407,27.36
408,31.02
409,11.57
410,8.86
411,20.77
412,26.49
413,5.57
415,9.64
416,9.46
417,18.92
418,10.65
419,24.42
421,16.0
422,9.0
423,16.74
424,5.44
425,8.95
426,8.77
429,5.06
430,30.72
431,17.15
432,19.32
433,6.05
434,11.47
435,7.2
436,21.1
437,6.34
438,19.27
439,14.72
440,7.12
442,9.13
443,5.05
444,15.78
445,8.16
446,18.05
447,5.34
448,6.35
449,12.63
450,10.32
451,11.56
452,10.98
453,5.0
454,6.96
455,13.57
456,41.69
457,7.61
458,8.32
459,6.22
460,14.07
461,24.94
462,14.78
463,22.13
465,20.91
466,7.3
467,6.95
468,4.74
469,7.36
470,12.22
471,12.83
472,6.27
473,17.87
474,5.62
477,6.49
478,6.2
479,10.55
480,6.06
481,8.36
482,25.58
485,6.48
486,9.1
487,8.7
488,8.48
489,8.3
490,8.52
491,7.13
492,22.72
493,17.9
494,6.61
495,7.41
496,14.01
497,26.09
498,5.26
499,5.11
500,18.74
502,7.55
503,11.17
504,23.89
505,5.62
506,32.42
507,23.1
508,15.35
509,6.18
510,12.34
511,10.11
512,9.43
513,18.95
514,32.75
515,36.26
516,6.38
518,7.24
519,18.65
520,21.84
521,6.49
522,9.31
523,13.97
524,18.55
525,14.62
527,27.79
528,7.11
529,5.47
530,5.36
531,9.49
532,6.3
533,6.28
534,6.05
535,8.64
536,8.19
537,20.88
539,8.44
540,5.07
541,6.45
542,18.04
543,6.94
544,13.42
545,13.89
546,9.37
547,7.65
548,10.15
550,5.19
551,6.38
552,5.59
553,22.03
554,6.21
555,9.06
556,23.17
557,9.84
558,20.41
559,17.5
560,13.36
561,19.43
562,5.66
565,11.07
568,5.84
569,9.54
570,11.65
571,5.56
572,5.01
591,20.74
656,6.72
669,13.1
604,13.09
645,15.81
646,6.29
666,7.5
683,29.28
587,11.52
590,8.69
614,12.81
634,10.66
680,9.73
586,8.1
610,6.15
652,4.58
673,5.61
676,8.35
620,7.61
574,9.69
630,7.01
678,7.71
3980,8.7
3981,6.4
3982,5.15
3983,5.36
3984,5.67
3985,4.77
3986,4.68
3987,5.87
3988,5.67
3989,5.12
3990,4.41
3991,5.35
3992,4.84
3993,4.82
3994,6.3
3995,4.9
3996,4.62
3997,5.97
3998,5.98
3999,5.74
4000,5.2
4001,4.84
4002,4.58
4003,6.06
4004,7.36
4005,5.85
4006,5.25
4007,4.83
4008,5.12
4009,6.25
4010,5.08
4011,4.82
4012,4.58
4013,4.94
4014,5.06
4015,4.79
4016,5.97
4017,6.48
4018,5.29
4019,4.87
4020,4.22
4021,5.35
4022,5.32
4023,6.68
4024,5.48
4025,4.37
4026,5.1
4027,5.61
4028,4.95
4029,4.36
4030,5.52
4031,5.2
4032,4.88
4033,5.12
4034,4.64
4035,4.72
4036,5.4
4037,6.7
4038,4.83
594,6.6
593,5.06
609,8.78
573,8.01
575,5.97
576,6.25
577,7.08
578,6.84
579,8.62
581,4.73
582,7.96
583,7.41
584,5.9
585,5.08
588,6.1
589,6.65
592,7.32
595,6.69
597,6.09
598,7.72
599,5.73
600,6.57
602,5.33
603,6.69
605,6.5
607,7.09
608,5.09
611,7.25
612,6.65
613,13.59
615,5.7
616,5.6
617,7.84
618,7.1
619,7.84
621,5.62
622,6.23
623,5.46
624,4.49
625,7.52
626,5.0
627,8.03
628,6.62
631,6.17
632,8.81
633,6.55
635,7.98
636,6.28
638,5.2
639,8.4
640,6.09
642,4.33
643,10.26
644,6.69
647,6.91
648,4.87
650,7.54
653,6.73
654,6.14
655,6.32
657,6.16
658,9.89
659,7.2
660,4.98
661,8.61
662,6.56
663,7.71
664,7.12
665,6.16
667,5.2
668,5.42
670,6.62
671,4.35
672,6.46
674,5.14
675,6.99
677,7.46
679,5.04
681,6.86
682,6.7
684,7.35
685,6.22
686,20.73
687,8.36
688,11.45
689,6.6
690,7.24
691,5.45
692,5.01
693,5.61
694,12.05
695,7.86
696,8.47
697,9.47
699,5.65
700,6.29
701,9.3
702,7.44
703,9.22
704,5.56
705,12.69
706,7.93
707,7.16
708,7.62
709,7.21
710,7.46
711,6.82
712,4.61
713,10.96
714,6.52
715,7.76
716,6.32
717,6.95
718,8.29
719,14.24
720,7.07
721,4.79
722,6.88
723,5.79
724,10.7
725,6.37
726,9.13
727,8.43
728,10.78
729,5.98
730,6.32
731,7.27
732,5.88
733,5.66
734,7.05
735,5.11
736,5.32
737,8.45
738,7.77
739,8.51
740,5.62
741,8.19
742,6.0
743,5.26
744,4.82
745,8.94
746,6.56
747,11.75
748,5.96
749,4.32
750,5.73
751,5.83
752,9.9
753,5.17
754,7.96
755,7.61
756,9.14
757,4.64
758,8.39
759,6.79
760,8.43
761,4.61
762,7.46
763,7.32
764,6.73
765,6.03
766,9.53
767,6.72
768,5.7
769,6.0
770,6.41
771,5.77
772,7.87
773,7.3
774,8.66
775,6.71
776,5.4
777,7.29
778,7.14
779,8.35
780,9.28
781,9.87
782,6.58
783,5.65
784,10.11
785,4.4
786,5.4
787,10.28
788,5.54
789,6.32
790,4.67
791,5.34
792,7.2
793,7.0
794,6.25
795,7.44
796,5.54
797,8.67
798,4.77
799,5.77
800,8.9
801,5.12
802,4.79
803,7.63
804,6.28
805,12.34
806,5.78
807,7.74
808,5.87
809,6.84
810,7.17
811,5.93
812,6.25
813,7.15
814,9.29
815,11.09
816,5.68
817,7.76
818,7.42
819,8.31
820,8.23
821,6.54
822,6.46
823,10.44
824,10.04
825,5.5
826,5.52
827,8.0
828,15.79
829,8.23
830,10.72
831,7.51
832,5.86
833,5.84
834,8.6
835,10.99
836,5.45
837,5.87
838,6.31
839,7.96
840,10.14
841,5.22
842,7.31
843,5.86
844,7.77
845,6.23
846,6.81
847,9.28
848,8.15
849,8.99
850,6.35
851,5.55
852,5.35
853,10.56
854,5.29
855,5.62
856,8.5
890,5.42
858,4.68
859,4.99
861,6.02
863,6.93
864,4.68
865,4.98
866,5.68
867,4.92
868,4.94
869,6.43
870,5.62
871,4.57
872,5.69
873,6.45
874,5.73
875,4.93
876,5.26
877,5.69
878,6.0
879,5.8
880,7.63
881,5.35
882,5.93
883,5.02
884,4.75
885,4.6
886,5.82
887,6.64
888,6.57
889,6.39
891,5.39
892,5.17
893,5.32
894,5.82
895,5.48
