node,mean_size
363,27.38
367,167.16
368,97.535
370,7.925
371,32.635
372,23.735
381,14.775
382,3.75
383,10.11
2160,1.03
2163,1.055
2165,1.09
2167,1.06
2171,2.46
2172,1.06
2177,1.065
391,37.09
395,47.445
399,97.565
400,46.495
407,42.19
409,13.745
428,102.45
429,199.055
437,82.155
448,215.515
452,198.24
453,129.62
454,137.55
455,180.615
456,101.87
457,163.025
458,127.785
459,9.785
460,55.46
462,26.15
463,37.525
465,63.575
466,4.57
469,163.49
470,135.625
471,128.215
472,142.315
473,211.795
474,159.92
479,63.205
482,166.545
484,69.595
485,100.22
488,208.515
489,99.21
490,36.67
492,63.475
493,5.405
494,14.65
52,192.88
61,203.385
62,213.95
63,213.35
924,48.755
432,148.85
449,170.5
450,42.82
497,209.875
502,196.485
504,186.31
505,213.85
523,150.825
525,78.805
526,119.45
546,106.295
549,93.82
550,44.185
560,45.035
563,52.795
564,129.08
573,78.8
58,213.435
580,89.51
585,38.93
586,75.015
589,107.39
632,23.42
638,75.1
639,29.08
645,87.25
651,82.265
655,39.97
656,91.77
657,129.855
658,59.475
659,7.665
660,84.315
661,15.8
662,23.75
2182,1.06
2184,1.17
2185,3.935
2188,4.215
2192,1.05
2193,1.01
390,35.265
392,85.935
393,28.85
394,22.69
396,35.975
408,39.225
442,39.36
495,158.865
518,38.855
530,136.1
802,15.045
931,30.03
2722,1.06
2726,1.075
2727,2.6
2729,1.03
2194,1.03
2195,1.03
2196,8.025
2199,5.345
2818,1.045
430,172.67
498,114.495
509,137.26
511,30.44
512,79.545
533,142.26
541,195.34
543,124.315
545,98.895
557,111.81
566,138.095
649,135.15
675,86.905
679,85.6
683,139.8
707,135.43
723,33.72
769,40.94
770,30.08
788,140.335
790,152.905
794,41.69
818,81.11
2223,1.05
435,69.65
499,91.255
500,75.565
501,161.01
513,72.285
542,49.525
544,89.405
650,100.525
668,62.51
669,22.17
670,87.275
671,147.33
708,28.39
711,89.21
716,105.675
743,92.185
751,70.73
759,41.445
789,73.435
791,33.88
792,23.92
439,29.375
515,21.015
547,44.235
565,73.09
646,23.655
2224,1.03
531,53.2
559,152.18
569,70.11
575,47.385
748,51.08
799,35.82
915,24.515
2266,1.06
2267,1.065
2268,1.06
648,92.865
2270,1.045
2271,1.065
2276,1.07
2292,4.08
558,89.975
567,24.525
576,74.685
578,50.595
579,86.265
737,29.02
2264,1.06
2892,1.03
2890,1.11
2265,1.055
2888,1.07
2887,1.065
2889,1.055
2301,1.06
2275,1.06
2277,6.83
2280,3.725
2284,5.16
229,9.54
2294,3.815
2295,3.54
2299,3.62
2296,2.7
2297,5.59
2895,1.08
2298,1.11
2819,1.04
230,9.17
303,12.625
2911,1.05
2326,15.095
2327,18.355
2328,13.98
2898,1.905
2899,1.11
318,47.615
601,25.295
2344,19.61
2349,11.08
2361,13.435
2363,3.47
2897,1.025
2372,11.565
2900,1.025
2466,17.205
2609,15.12
2610,5.56
2612,11.14
2393,8.33
2395,9.19
2553,10.555
2408,5.955
2409,2.285
2411,1.07
2412,1.185
2428,7.94
2502,3.72
2503,9.425
2519,4.055
2520,5.495
2615,5.48
2616,2.795
2617,10.615
2657,3.685
2658,5.135
2659,6.315
2660,7.145
2661,8.035
2662,6.705
2664,7.965
2665,4.96
2666,5.57
2667,5.15
2668,4.37
2669,2.415
2670,1.975
2671,9.46
2672,2.485
2673,4.075
2915,11.2
2413,1.11
2415,2.395
2416,1.055
2674,1.15
2676,1.125
2677,1.185
2694,1.06
2695,1.15
2696,1.095
2697,1.13
2698,1.12
2699,1.07
2700,1.055
2701,1.065
2926,2.345
2927,1.065
2414,1.04
2905,1.05
2417,1.105
2883,1.065
2882,1.025
2422,1.045
2566,1.075
2567,1.105
2568,1.025
2569,1.035
2570,1.12
2571,1.07
2572,1.06
2573,1.065
2574,1.075
2575,1.09
2912,1.09
2922,1.05
2923,1.04
2924,2.56
2925,1.03
2935,1.055
2425,9.975
2426,1.04
2429,5.035
2441,10.925
2442,6.19
2525,1.05
2733,6.76
2734,14.675
2735,2.53
2736,9.585
2737,7.065
2738,5.51
647,24.21
700,50.655
734,45.21
762,8.115
805,18.375
871,78.805
2435,7.13
2549,1.02
2652,5.72
2702,1.03
2439,9.505
244,3.56
2843,1.04
2443,10.46
2444,6.375
2445,6.565
2446,3.805
2557,4.32
2754,1.1
2755,2.49
2457,2.365
2458,6.635
2646,4.84
2647,7.79
2648,2.255
2469,1.075
2470,1.065
2471,1.05
2909,1.035
2907,1.06
2833,1.08
2801,1.025
70,50.715
2622,7.275
2484,5.43
2486,6.1
2577,2.565
2756,1.08
2757,2.42
2758,2.695
2863,4.18
2498,6.335
2501,1.075
2505,2.835
2506,1.075
2507,1.085
2508,1.025
2509,1.075
2510,1.055
2511,1.075
2512,1.04
2513,1.015
2514,1.05
2515,1.045
2516,1.035
2517,1.055
2518,1.035
2686,1.09
2687,1.13
2688,1.125
2689,1.06
2690,1.1
2691,1.025
2692,1.055
2693,1.065
2930,1.03
2528,1.01
2529,1.035
2530,1.055
2531,1.105
2532,1.04
2533,1.01
2534,1.035
2535,1.035
2931,1.07
254,4.015
2555,8.505
256,2.66
337,1.03
2561,5.67
2653,1.035
2654,1.045
2816,1.06
2919,1.025
2576,1.015
2582,1.105
2583,1.075
2584,1.085
2586,1.115
2587,1.075
2588,1.05
2589,1.135
2590,1.095
2591,1.135
2921,1.075
2932,1.115
2933,1.185
2636,1.12
2637,1.135
2638,1.13
2639,1.13
2640,1.13
2641,1.04
2642,1.08
2643,1.08
2644,1.035
2928,1.16
2920,1.1
2934,1.055
2592,1.035
2593,1.035
2621,9.33
2629,7.81
2631,9.515
2634,6.515
2904,1.02
2650,3.96
2651,3.575
2918,1.025
2807,1.01
2866,1.035
2917,1.01
2675,1.03
2678,1.055
2903,1.035
2707,1.05
2929,1.05
269,1.035
2936,1.045
270,3.735
2703,1.005
2705,5.34
2706,3.675
2709,5.73
271,5.335
2823,6.715
2721,4.1
2723,1.075
2728,1.025
2739,3.56
2740,1.045
2745,1.12
2746,1.1
46,1.4
47,1.22
2747,1.1
2748,1.12
2821,1.045
2828,1.09
2894,1.035
2896,1.03
2759,7.99
2760,5.26
2761,14.58
2762,6.385
2814,1.01
2764,9.37
2766,7.715
2767,8.01
2768,5.025
2769,8.28
2770,4.06
2860,1.035
2773,4.225
2817,1.02
2799,1.03
2800,1.03
2802,4.065
2805,1.015
42,1.105
2808,1.11
836,2.805
838,1.15
855,2.83
2809,1.07
2848,1.045
739,2.385
2810,7.655
2811,1.045
2812,1.015
2813,1.035
2820,1.03
39,1.1
2824,1.115
2839,1.075
2831,1.07
2835,1.05
2836,1.035
2849,1.025
898,7.105
285,6.83
2850,1.015
920,10.475
2851,1.07
2852,1.045
2853,1.06
2854,1.03
959,1.065
914,33.055
2855,1.07
2856,1.1
2857,1.07
2910,1.03
2861,1.04
2862,1.04
2864,1.02
2865,1.02
2870,1.135
2872,1.095
2886,1.065
510,106.915
538,81.635
667,52.95
709,86.595
710,79.37
712,69.55
713,81.315
714,39.395
715,38.37
717,68.475
718,12.17
719,54.67
721,106.045
722,39.54
724,36.735
725,23.735
726,33.355
2891,1.035
2893,1.02
41,109.03
728,33.665
738,29.77
787,16.335
2901,1.045
2902,1.045
2908,1.03
507,38.055
516,32.995
517,34.28
540,25.945
672,27.53
676,67.905
680,39.43
730,27.305
744,29.11
746,20.26
796,31.615
798,13.21
819,9.535
2914,1.06
605,43.97
666,33.735
561,96.275
577,63.79
640,35.65
641,72.07
747,36.86
2938,1.05
918,23.86
971,4.085
583,35.065
584,18.125
587,30.575
588,45.66
637,36.715
742,62.585
870,18.885
299,18.98
416,49.25
902,29.465
872,44.385
334,1.065
335,1.02
336,1.02
338,2.4
34,2.695
35,8.15
36,8.215
37,2.755
38,2.555
40,1.075
755,30.78
795,7.68
438,15.95
745,19.035
941,11.02
43,1.08
44,1.14
384,1.085
386,2.58
385,1.045
387,1.025
388,1.055
389,1.055
398,2.52
436,7.81
441,14.135
643,33.585
996,1.06
404,33.41
928,18.075
929,32.325
539,45.16
756,5.59
48,1.045
49,1.05
50,1.06
60,30.375
71,1.055
868,31.635
701,22.32
677,20.135
678,26.57
417,2.35
418,1.06
419,6.715
421,4.99
423,6.28
424,10.64
425,5.6
426,3.695
427,5.245
935,7.81
936,1.92
974,2.205
975,3.725
761,18.64
765,21.725
911,12.62
923,20.085
925,14.685
938,6.89
939,15.975
976,7.26
979,6.93
401,3.79
402,6.52
403,3.715
413,5.01
653,5.295
901,2.615
903,5.19
905,9.855
906,7.945
907,5.025
908,6.32
909,3.755
910,8.965
912,7.985
916,10.82
917,6.775
919,2.36
921,5.695
922,12.355
420,3.835
422,1.035
741,28.225
519,14.03
735,36.655
749,16.985
750,7.76
733,22.415
757,13.62
642,7.76
644,6.82
758,18.93
699,18.535
704,28.51
760,30.13
821,5.815
822,12.37
823,4.0
824,30.0
825,12.155
826,8.245
827,18.655
664,6.315
665,14.755
752,3.65
753,29.145
754,3.975
706,17.39
764,25.565
874,7.85
875,6.405
876,7.77
877,1.015
884,5.215
897,10.91
962,5.51
963,3.81
964,1.345
965,2.395
966,1.1
967,2.47
968,2.575
969,2.295
970,1.06
972,5.71
973,2.275
524,56.555
535,13.71
869,33.02
674,16.27
496,10.88
684,10.59
693,19.56
697,15.47
831,20.995
520,22.87
729,46.85
775,6.835
768,16.315
998,12.115
999,5.46
893,9.51
732,10.665
562,7.545
685,6.26
686,7.315
687,7.965
688,5.96
689,5.21
690,15.95
691,12.89
692,10.51
694,12.355
695,5.635
696,8.365
698,3.83
703,5.41
705,2.425
829,17.475
849,9.6
850,5.245
851,7.54
852,11.25
853,8.13
682,2.5
820,6.82
830,13.085
839,2.625
840,8.185
842,1.19
845,3.945
865,2.535
867,5.675
932,2.295
933,3.99
981,2.435
793,9.125
833,6.73
834,12.945
841,10.965
857,6.425
858,13.795
859,12.665
860,13.36
861,7.775
862,8.46
863,7.67
873,5.22
878,7.635
880,9.035
881,6.66
882,12.665
885,20.5
887,7.24
889,3.83
891,11.425
892,3.685
894,8.095
899,9.565
776,13.915
681,5.08
904,5.445
673,4.76
727,6.25
784,2.455
785,3.975
786,5.38
774,2.54
72,1.085
75,1.085
983,1.045
896,1.035
937,1.065
986,9.345
992,2.43
777,1.155
778,1.11
779,1.085
780,1.23
781,1.095
782,1.14
783,1.105
78,2.37
800,1.06
81,2.305
883,5.425
828,2.27
832,1.135
843,1.065
844,1.095
846,1.1
847,5.35
848,1.02
835,1.025
837,4.03
864,2.215
866,1.11
856,1.115
854,1.14
879,1.04
92,1.14
93,1.125
94,1.1
96,1.165
886,1.035
888,1.03
890,1.03
89,5.37
895,1.015
944,3.8
945,3.965
940,4.58
942,2.67
946,2.61
947,2.505
948,5.41
949,2.545
950,2.525
951,1.105
952,1.105
953,4.21
954,1.06
958,2.485
960,3.69
977,1.14
980,1.035
984,6.43
985,4.09
987,4.14
988,5.32
989,1.05
990,1.145
994,1.03
995,1.18
930,2.45
956,1.065
957,1.03
955,1.04
961,1.02
978,1.015
991,1.09
993,1.05
997,1.03
