node,mean_infected_time
2765,229.65
2747,304.65
2967,89.29
2968,163.88
2979,178.91
2980,174.55
2575,276.52
2576,95.62
2577,262.6
2578,124.21
2579,464.55
2580,122.6
2581,349.33
3062,105.73
2954,387.55
2583,74.13
2608,583.77
2733,381.43
2734,361.6
2953,711.9
2584,436.38
2585,489.29
2587,114.87
2661,567.03
2663,648.16
2704,350.15
2729,265.59
2730,217.42
2731,293.5
2658,576.46
2660,329.13
2872,165.17
2873,167.82
2617,238.71
2618,447.12
2619,472.77
3098,482.79
3175,347.21
3200,273.68
3121,395.33
3171,231.08
2593,1129.29
2865,1913.02
2906,1253.49
3065,352.44
3066,1304.0
3067,471.57
3068,361.07
3069,359.87
3366,132.38
2596,455.91
2597,201.52
2598,385.51
2599,956.78
2600,318.16
2601,226.75
2688,196.45
2917,167.19
2918,157.92
2637,447.41
2642,155.82
2643,260.39
2929,628.87
2935,637.37
3110,366.39
3111,260.42
2602,841.67
2603,1443.03
2605,394.01
2719,1814.09
2780,1157.46
2811,1513.19
2845,873.2
2644,835.13
2645,1186.84
2707,1058.85
2875,846.41
2876,1493.28
2877,1056.79
3080,92.96
3081,181.14
3082,125.7
3083,109.08
2606,239.68
2609,409.88
2874,546.45
3087,363.19
3088,206.41
3089,192.73
3090,222.79
3091,207.73
3092,152.73
2610,240.31
2611,402.99
2612,309.31
2613,154.64
2614,153.49
3094,173.3
3113,299.14
3116,321.82
3117,355.31
3118,272.46
3341,71.62
2623,391.99
2624,590.69
3046,383.09
3047,397.48
3321,167.24
2686,228.55
2890,307.79
2893,337.91
2899,395.33
2942,278.72
2885,183.52
3056,172.88
3085,280.07
3086,338.69
3097,324.16
2670,216.38
2949,169.65
2628,150.65
263,39.79
96,75.71
2630,212.7
2632,753.9
2956,1917.44
3018,217.79
2633,676.95
2634,1094.76
2635,165.17
2636,210.55
559,1615.5
2685,1314.82
2638,206.74
2639,198.15
2640,206.81
2641,227.95
3288,41.26
3289,57.39
3290,93.5
2646,186.9
2776,333.84
2777,484.69
2778,664.77
2779,837.6
2648,786.65
2848,872.47
2963,182.26
2653,89.88
2700,241.67
2703,382.86
2705,224.2
2706,221.77
2654,210.25
2655,205.06
2656,284.49
2657,258.59
2664,203.24
2665,91.51
2996,183.58
2999,179.42
3000,87.44
3001,79.59
2662,121.32
2674,202.13
2846,92.72
2732,967.84
2666,303.87
2667,800.08
2668,453.54
2755,366.6
2984,1160.25
3100,610.44
3101,1018.28
3236,191.78
3237,190.23
3238,297.89
2669,57.31
2671,46.69
2672,14.02
2673,92.07
2987,75.83
2675,447.47
2676,624.71
2677,528.07
2678,128.89
2679,128.3
2737,222.59
2738,347.75
2739,632.66
2768,595.17
3130,225.23
3133,249.35
3134,323.74
3070,43.58
3337,34.4
3071,91.22
3339,25.36
3136,523.89
3140,264.84
3141,380.76
2797,989.7
2781,1790.09
2782,1238.5
2990,50.37
2689,251.87
2690,215.67
269,147.95
270,250.2
271,116.5
272,32.71
2817,216.18
2924,173.89
2951,683.47
2709,128.25
2710,149.61
2711,102.7
2715,299.62
2717,511.15
2806,648.35
2796,834.77
2698,49.74
2699,146.15
2803,271.41
31,264.85
310,165.38
311,113.14
315,365.61
316,106.53
317,86.04
2701,260.11
2702,175.25
2994,157.59
2995,81.81
3002,68.07
3329,57.0
3330,144.1
2708,1367.42
3015,634.63
3138,1298.92
3160,1209.4
377,177.43
399,220.41
3161,182.4
2714,176.09
2716,202.11
3162,84.85
3163,159.83
2718,1010.02
2720,1684.62
2721,196.26
2810,1072.15
2812,872.37
2813,1272.3
2814,1178.11
2825,670.02
2826,1742.05
2827,444.07
2828,725.3
2722,523.21
2723,1125.63
2724,442.39
2725,216.46
2726,125.71
2727,521.87
2728,165.12
2787,507.78
2788,813.27
2789,1007.67
2791,818.31
2923,234.07
273,141.73
274,262.17
275,110.35
276,87.52
2772,403.73
2964,472.95
2965,417.33
2735,177.49
2961,108.51
2766,1344.97
2769,460.4
2770,511.7
2771,405.38
3172,155.57
3173,97.38
3332,174.72
277,392.87
278,114.18
279,352.94
2740,73.6
2742,95.3
2743,82.78
2976,102.8
2744,84.05
2746,99.85
2748,80.72
2749,84.04
410,117.39
2750,14.06
2751,44.39
2756,244.94
2758,50.73
2759,55.94
393,88.71
421,39.15
2798,705.01
2799,657.79
2800,892.87
558,1627.49
3322,300.35
2993,60.97
2916,954.15
2966,398.8
3194,166.67
3195,210.02
322,449.27
323,439.27
330,402.7
388,148.82
396,266.05
3342,224.57
3281,225.55
3345,240.47
3197,553.33
3198,316.91
3199,417.42
2774,24.76
2775,45.27
2940,74.8
2950,106.89
2879,467.9
3193,272.72
3201,153.42
3202,281.73
3203,535.32
405,44.5
406,61.96
2839,452.98
2840,454.24
2955,913.97
2957,1140.79
2852,1449.41
2853,1162.92
2854,1328.21
2847,2053.69
3247,463.83
3349,435.13
3350,405.17
3351,607.09
3369,276.66
2792,376.75
2793,203.41
2794,163.44
3079,527.6
3025,1223.48
3271,643.47
2855,1608.88
3119,150.81
2802,389.38
3208,295.19
3209,234.68
280,130.5
281,246.53
282,102.72
2883,155.65
2884,167.49
2804,80.97
2985,275.83
2807,571.19
2808,620.03
2809,502.34
3137,1093.76
3217,383.83
283,516.68
284,128.08
285,117.63
286,144.84
287,226.34
2841,768.66
2842,744.04
2843,454.81
2844,502.72
2861,1608.77
2815,28.4
2816,50.47
3132,36.07
2818,921.72
2819,1034.39
2823,692.37
3124,269.76
3125,440.59
3184,848.95
3207,707.54
3295,359.23
334,69.37
363,36.22
411,68.58
2820,864.96
3181,875.76
3182,885.96
3186,493.11
3294,205.38
2821,515.77
2822,1055.74
3282,579.46
3363,418.99
3365,310.33
2824,947.59
4185,877.06
2850,1056.05
2860,1179.47
3267,181.8
306,484.28
319,187.87
369,397.24
372,199.55
373,262.87
3233,242.07
3234,368.29
3235,333.27
2835,366.35
2836,490.36
2837,665.98
2838,369.41
3223,954.07
3226,631.35
3227,496.71
3228,576.33
3229,734.91
3230,452.65
3231,285.26
2849,1271.72
2851,895.14
2856,873.12
2857,950.28
2858,1069.77
2859,494.15
2862,808.86
2863,1106.59
2864,1291.84
3244,400.82
3245,324.35
3246,264.69
3026,830.09
3274,465.15
2973,579.31
3107,497.79
3108,283.18
3334,787.77
3335,923.93
3348,673.92
3357,789.73
3358,720.38
2902,1098.26
2910,483.73
2911,1039.51
2912,1072.97
2913,651.0
2914,605.76
2915,654.89
2880,917.6
2960,823.1
3368,347.99
2868,489.93
2869,566.67
2870,672.98
2871,699.16
2974,1010.24
2975,202.69
4178,438.38
4220,520.15
4222,406.21
4243,521.99
4265,528.3
4269,448.27
4318,841.0
2931,787.45
3248,792.18
3265,345.26
2878,463.58
2881,159.5
2882,206.3
288,87.47
289,102.89
290,154.43
3255,88.85
3028,65.12
2886,66.79
2887,87.0
2888,165.69
3204,20.05
3259,51.21
3291,104.46
2889,132.9
365,63.44
386,121.23
2891,20.52
2892,142.81
2894,80.06
3043,17.36
2895,19.93
2896,141.06
3263,34.65
2897,28.17
2898,129.31
2900,160.14
29,183.22
398,72.96
2901,29.23
2903,772.56
2904,513.25
2905,391.24
2907,773.51
2908,489.55
2909,737.0
3075,362.44
3076,440.06
3077,179.7
3221,870.44
3283,526.39
3284,546.97
3285,565.44
3370,160.53
291,116.25
292,201.8
293,113.85
3128,403.85
3177,458.15
3304,299.8
2920,178.87
2921,165.8
298,291.1
367,249.22
412,66.15
3324,69.62
2928,808.67
2930,682.37
2932,870.92
2934,544.51
2936,655.98
2937,572.07
3053,194.2
354,228.22
423,50.75
3112,382.5
3252,492.05
3253,457.02
3254,487.14
2939,19.37
294,38.02
295,123.01
3099,136.25
3266,126.16
3279,337.14
3280,375.38
296,204.57
301,79.68
2952,473.83
3296,129.44
3103,173.4
2959,865.7
3302,369.85
3205,894.07
3297,756.86
3298,612.74
3299,489.53
3300,611.92
3301,418.05
3016,284.03
3367,277.16
297,250.05
299,107.99
300,140.91
3014,154.1
3303,48.06
2962,45.71
2992,62.78
3013,328.97
3372,138.95
3373,198.04
3305,132.92
3258,190.74
309,259.99
325,121.95
326,218.65
327,113.02
328,151.51
3306,330.53
3307,117.17
3239,281.95
3309,154.53
3310,83.25
4182,570.43
4183,498.84
4249,460.24
4301,515.86
4306,573.42
4386,60.99
3319,53.51
3320,80.2
3084,103.19
3311,107.96
381,154.46
2981,39.91
2982,30.52
2983,98.9
3192,22.85
3061,143.05
3316,70.52
3315,443.76
2986,12.41
3269,17.45
2997,88.38
2998,67.52
3003,123.7
3010,87.98
3004,61.64
3005,53.87
3006,50.31
3007,40.15
3008,68.6
3009,59.08
432,526.88
458,241.16
59,323.13
60,293.54
424,60.28
3011,41.74
3012,54.35
321,162.39
407,70.52
3017,80.07
3139,1042.88
302,41.13
303,117.58
3210,364.87
3027,738.66
3078,525.08
3029,29.24
3030,22.89
3031,46.2
304,367.63
3331,73.73
3206,698.25
3073,444.36
3292,341.08
305,464.6
307,342.34
308,480.05
3041,263.84
562,699.36
3042,226.7
3325,360.49
3326,290.65
3048,222.25
3049,232.45
3050,236.1
3051,215.44
3164,236.31
3178,110.47
3179,187.95
3167,109.67
368,397.89
3054,327.48
3055,607.18
3225,532.78
3268,175.34
3057,65.64
3058,78.77
3059,160.82
3074,210.92
390,209.2
3060,167.21
561,512.3
3314,94.3
3063,58.1
3064,51.46
3170,52.4
3168,33.35
3169,56.65
3220,535.0
3222,750.74
3072,222.82
3371,181.5
370,336.97
371,371.95
3174,113.55
3176,289.46
3249,180.38
3250,203.01
3251,235.32
3095,67.84
312,142.71
313,89.56
314,133.38
3216,356.87
3102,86.99
3104,27.72
3105,33.04
3106,83.32
3109,159.58
4087,230.67
4085,226.12
3114,82.07
3115,117.26
3215,135.13
3232,65.86
401,215.86
3120,172.19
3122,196.28
3123,74.71
3327,68.02
3328,64.7
3129,26.3
3131,19.0
3135,131.68
3340,354.37
3142,10.33
3143,19.16
3354,41.42
3144,18.51
3145,15.45
3146,11.23
3147,24.82
3356,43.53
3148,15.2
3149,34.52
3352,33.86
318,279.66
3150,7.69
3151,49.94
3152,28.37
3153,17.84
3154,21.59
3155,31.77
3156,11.75
3157,30.31
3343,119.85
3158,17.05
3159,32.37
3353,58.6
3165,109.63
3166,46.9
3196,21.65
3218,30.98
3219,21.23
3308,88.44
4466,876.26
3180,566.23
3183,263.93
3185,463.54
3187,520.77
3188,377.12
3191,240.3
3189,279.76
320,288.53
3190,378.05
3312,91.62
3313,86.36
3211,347.14
564,788.81
3212,370.32
565,896.65
3213,286.97
566,911.72
3214,273.13
563,741.26
3224,360.77
3275,195.81
3277,205.52
3362,348.03
329,318.44
3361,86.46
324,55.95
3240,38.83
3241,47.96
3242,22.53
3243,25.13
3344,92.23
3359,100.36
3360,96.62
3318,178.17
3347,137.4
3364,139.68
3256,16.93
3260,36.98
3261,20.27
3262,27.04
331,172.66
3264,29.48
3270,10.29
3278,238.03
3272,16.09
3273,31.77
3276,102.84
3286,144.72
3287,80.81
4150,106.93
3293,281.5
567,612.08
36,29.69
37,21.68
38,40.8
341,57.78
342,97.14
332,63.69
333,74.58
335,78.61
336,47.41
337,37.19
3323,27.87
338,72.03
339,60.76
340,58.36
3333,71.99
3336,23.26
3338,32.78
3346,80.04
350,46.26
418,34.26
3355,21.36
3374,176.69
3375,222.07
3376,115.73
3377,335.54
3659,130.17
3661,40.57
3662,47.69
3665,66.05
3666,43.86
3667,107.34
3506,251.75
3440,675.25
3378,93.2
3379,142.16
3380,68.92
3381,56.11
3382,68.57
3383,189.5
3384,154.42
3517,50.14
3518,42.85
3429,64.0
3395,237.83
3448,62.03
3450,137.99
4549,251.06
4674,186.9
3385,231.19
3386,294.78
3387,71.02
3388,87.64
3389,113.39
3390,108.84
3391,448.84
3392,154.1
3393,398.8
3496,47.02
3692,50.95
3514,77.21
3757,38.92
3804,76.27
3805,51.89
3430,200.01
3434,194.44
3435,172.57
3436,132.03
3437,127.52
3438,297.2
3497,76.38
3513,226.39
3516,338.3
3394,113.93
3396,48.62
3397,405.41
3398,98.27
3399,74.59
3400,184.25
3782,41.23
3784,28.33
3503,277.02
3504,227.11
3505,224.34
3507,239.84
7,187.86
8,168.03
346,36.77
347,38.97
3401,26.49
3402,50.6
3403,43.14
3707,51.24
3404,64.52
3405,49.99
3492,185.22
3792,31.91
3847,24.83
3406,62.55
3407,29.46
3408,109.25
3409,45.29
3515,288.66
3826,64.97
3521,106.58
3410,140.75
3411,355.95
3412,127.72
3413,128.38
3415,250.77
3419,217.89
3420,203.31
3628,127.51
3668,185.56
3674,159.27
3703,155.25
3724,153.6
3725,142.0
3726,160.37
3727,155.6
3414,80.54
3462,157.09
3672,66.98
3698,77.47
3723,92.02
3416,294.5
3417,177.19
3418,108.39
3421,179.76
3422,142.73
3423,248.45
3538,172.13
3539,134.21
3679,91.51
3467,180.39
3678,75.34
3463,373.18
3424,87.73
3425,45.91
3426,92.76
3427,42.43
3428,50.94
3508,151.47
3633,30.74
3816,31.8
3509,57.06
3785,17.19
3845,21.16
343,193.88
344,305.23
345,297.2
3431,109.65
3432,110.46
3433,150.41
3722,40.44
3719,37.9
3721,66.86
3836,43.67
3580,213.37
3670,191.1
3695,272.58
3439,208.94
3441,158.99
402,748.97
3442,400.15
3443,480.04
3444,464.31
3445,348.76
3446,288.61
3447,345.62
3608,88.94
3483,174.92
3484,188.53
3485,152.73
3457,430.88
3519,121.41
3520,332.54
3501,262.3
3554,290.17
3555,176.22
3559,275.8
3560,258.23
3561,217.13
3562,98.92
3584,182.48
3586,183.55
3491,252.77
3755,123.63
3449,33.41
4440,935.83
4485,187.14
3451,154.6
3452,239.11
3453,78.51
3455,73.97
3536,172.48
3572,83.66
3573,125.6
3574,118.63
3575,73.37
3576,116.62
3577,73.24
3578,105.47
3579,190.54
3612,107.72
3641,36.64
3537,114.35
3639,48.13
3640,47.95
3456,252.45
3458,88.03
3459,142.14
3460,107.78
3461,83.98
3464,141.99
3465,164.53
3466,211.87
3733,61.75
3732,45.59
3776,28.1
3770,46.3
3563,232.95
3564,250.62
3565,243.0
3566,182.66
3468,43.04
3469,30.16
3470,96.39
3728,26.74
4887,172.75
3471,184.21
3472,109.98
3473,208.27
3474,152.43
3475,158.68
3476,113.95
3643,81.5
3669,112.19
3713,65.83
3744,94.72
3745,98.14
3747,100.38
3751,119.04
3477,131.82
3478,196.93
3479,37.95
3480,44.66
3481,35.73
3482,79.72
3543,79.05
3589,58.65
3590,121.02
3626,33.47
3781,46.49
348,19.85
349,44.53
3544,61.3
3823,37.86
3498,94.45
3502,124.05
3486,77.97
3487,150.66
3488,81.53
3489,42.93
3490,105.71
3714,21.44
3716,58.3
3839,30.34
384,37.12
385,38.37
391,16.73
3512,177.36
3511,142.83
3541,56.21
3542,145.62
3493,123.96
3494,193.94
3495,128.94
3530,74.18
3531,112.93
3534,182.98
3570,92.7
3571,96.58
3693,67.33
3764,93.57
3807,38.48
3809,35.06
3810,43.33
3499,40.72
3500,39.67
3848,39.37
3624,20.8
3704,18.69
3752,105.35
3510,71.67
351,38.26
352,76.68
3690,67.24
3846,27.81
4865,130.14
3582,213.65
3827,137.21
3829,74.01
3533,146.43
3551,113.88
4559,150.26
4656,45.96
353,67.41
4555,138.51
4557,119.38
4731,161.74
4750,214.9
3522,72.94
3523,54.83
3524,45.93
3525,49.13
3545,118.58
3552,61.7
3689,21.43
3817,24.26
4874,54.37
3526,14.86
3527,20.29
3828,48.22
3528,29.23
3529,94.22
3835,228.53
415,34.02
3532,59.56
3601,56.55
3540,124.98
356,140.13
380,138.31
3651,44.32
3652,33.06
4867,203.34
4891,151.36
4921,91.18
3638,30.32
3546,78.82
3547,64.09
3548,50.29
3549,72.51
3550,44.58
3646,56.32
3648,64.48
3655,56.12
3837,30.8
3832,31.93
355,51.87
3844,33.89
4889,180.2
3654,44.75
3797,40.99
3553,241.42
3556,65.4
3557,82.5
3558,108.21
3766,81.03
357,65.95
358,53.99
360,59.26
361,72.18
362,83.0
3777,112.96
3591,261.05
3592,252.48
3795,66.58
4628,74.21
3567,147.63
3568,77.33
3569,162.55
3682,27.34
3683,55.3
3686,85.15
3734,34.98
3735,90.46
3763,81.73
3615,57.97
3691,74.45
3696,66.7
3699,37.4
3772,61.14
3806,46.69
359,32.26
3581,96.03
3583,91.46
3700,22.06
3812,27.09
3842,78.46
3585,68.07
3587,109.32
3588,83.69
3811,55.29
3814,46.66
3838,34.45
3739,61.31
3815,34.26
4709,45.21
4551,260.82
4552,141.05
3593,17.88
3594,11.55
3595,35.23
4577,35.8
4619,30.76
3596,36.26
3597,19.98
3598,85.85
3800,12.38
4635,55.25
4725,85.75
4726,48.71
4727,40.35
3599,16.2
3600,29.43
3602,17.71
3603,19.24
3688,18.25
3604,107.91
3605,42.88
3606,114.35
3607,34.39
3694,123.42
3687,26.51
3756,46.68
3609,75.53
3610,149.02
3632,53.72
3791,84.21
4872,145.89
4878,88.41
4917,91.79
4918,47.16
4919,90.71
3611,42.7
3613,30.14
3614,34.95
3675,51.98
3676,63.16
3616,17.25
3617,37.2
3730,19.16
3731,48.19
3618,61.18
3619,21.8
3620,20.41
3621,143.34
403,31.1
4525,130.94
3622,18.25
3623,64.0
3629,19.75
4892,28.73
4893,42.56
4894,45.85
3625,17.26
3801,30.6
3627,79.78
3712,48.37
364,20.94
3630,16.96
3631,33.88
3705,18.17
3706,18.88
3634,15.59
3635,20.22
3636,14.75
3637,50.22
3642,64.31
3644,104.45
6,94.68
3645,58.31
3647,19.97
3649,45.02
3650,32.1
3798,32.07
366,88.46
3657,18.31
3653,43.86
3717,22.63
3718,23.14
3656,13.98
3658,47.84
3660,74.08
3663,69.49
3664,61.54
397,49.1
3769,21.31
3767,33.32
3768,52.37
3671,65.8
3673,61.86
3677,25.37
3680,52.33
3681,40.18
3684,24.63
3685,34.18
3765,49.63
3697,70.1
3701,57.25
3702,15.12
3737,30.85
3849,21.4
3708,31.78
3709,47.57
3710,26.11
3793,29.37
3794,63.37
387,101.81
3729,12.49
3711,33.03
3715,16.66
3720,14.42
3753,60.99
3813,97.87
3771,36.26
3736,40.18
3840,13.4
3841,17.29
3738,29.82
3740,15.54
3741,30.26
3742,72.9
3743,30.02
3746,102.85
3749,107.08
3748,32.99
3750,41.86
375,59.56
376,118.21
3773,62.7
9,86.0
3754,60.34
3758,29.27
3759,47.01
378,127.74
3760,30.33
3761,34.94
3762,36.84
413,73.8
3774,20.12
3775,10.79
3778,12.66
3779,25.37
3796,18.0
4494,128.05
4495,91.54
4499,70.41
4505,52.47
3780,14.36
3783,26.44
3786,27.19
3787,19.48
3788,15.69
3789,23.71
3821,29.16
379,51.45
3790,40.76
4904,49.8
3825,55.54
3799,30.32
3819,19.58
3822,13.58
44,30.04
68,19.65
3802,12.37
3803,25.66
3818,17.98
3808,15.0
3820,11.49
382,14.11
383,19.12
3824,34.82
3834,114.04
3830,47.96
3831,10.26
3833,49.0
4864,112.67
4905,69.51
3843,10.16
408,33.81
3850,56.08
3851,71.14
3852,71.34
3864,110.3
3891,81.17
3854,295.76
3853,225.24
3855,214.02
3856,247.48
3857,228.65
3877,343.95
3878,107.85
3879,70.05
3880,211.42
3888,429.25
3934,104.14
3935,422.58
3858,94.19
3859,79.84
3860,135.39
3861,144.18
3898,162.39
3936,204.82
3951,150.64
3862,216.9
3863,254.45
3865,227.59
3866,658.39
3899,484.9
3900,395.34
3876,356.9
3895,724.88
3915,824.28
3867,30.72
3868,110.22
3869,261.28
3870,141.54
3871,98.89
3872,112.13
3901,268.63
3906,172.09
3932,100.08
3933,166.53
3904,175.12
3873,41.21
3874,44.36
4037,70.24
3875,73.99
3930,534.4
389,73.24
3881,573.51
3882,258.64
3883,494.51
3884,421.17
3885,185.73
3886,848.66
3887,464.63
3889,273.71
3923,477.42
3924,720.27
3950,428.55
4226,676.12
4227,446.62
4261,556.85
4354,363.69
4355,231.56
3949,485.86
811,824.58
3890,155.99
3955,185.71
3957,176.93
3968,154.09
4003,133.24
4004,137.02
4005,106.19
4006,171.85
4033,85.93
4045,22.1
3917,331.91
3893,327.57
3894,111.99
3896,245.68
3897,136.47
3918,421.46
3919,171.21
3920,269.64
3921,217.76
3922,319.1
3986,232.15
3987,340.35
4011,31.9
4012,94.52
3902,208.21
3903,249.12
3931,189.58
3937,348.75
3945,192.19
3909,368.17
3953,109.83
3954,221.45
3988,250.83
3999,298.87
4002,198.58
3905,138.6
3926,118.9
3962,91.21
3985,87.97
3907,389.44
3908,189.36
3910,223.79
3911,239.46
3912,316.51
3976,70.61
4001,255.81
3984,129.47
3943,217.82
4028,151.19
3982,223.68
3913,371.54
3914,164.75
3916,578.5
3946,157.69
3947,136.1
3948,249.43
4027,94.43
392,61.26
394,17.07
395,29.47
3925,221.8
3927,78.14
3928,153.38
3929,114.64
4022,127.88
3981,29.24
419,77.76
420,51.98
3992,308.72
3993,250.5
3994,226.76
3995,203.72
3998,204.91
4009,220.94
4013,301.21
4014,210.54
4015,268.27
4026,220.77
4030,230.92
3983,161.48
3961,275.04
4024,228.12
4025,222.76
4032,141.65
4038,134.27
4039,193.41
3952,64.39
3938,153.53
3939,190.38
3940,233.77
3941,200.81
3942,144.53
3944,72.33
4019,174.0
3978,92.12
4036,140.03
3970,175.46
4029,203.45
4042,205.47
4504,21.09
3989,37.52
3964,94.69
3956,147.58
3958,112.45
3969,126.11
4034,134.88
3959,94.94
3960,113.9
3963,52.08
3965,31.25
3966,59.26
3973,31.87
3971,96.87
3975,62.92
3967,136.95
404,27.02
4041,147.13
3972,209.13
3974,13.52
3977,33.23
4040,48.04
3979,23.72
3980,22.65
4035,96.83
4021,88.43
3990,16.21
3991,44.04
4017,27.94
3996,104.07
4043,53.99
3997,104.48
4000,88.97
478,103.58
523,64.39
40,36.69
41,45.72
4007,91.19
4044,31.4
4008,166.63
4010,156.91
4031,37.88
4020,57.38
4016,15.45
4018,47.33
4023,68.49
4443,1220.65
4444,1214.52
4046,37.54
4047,63.35
4065,60.2
4106,94.65
4048,100.84
4049,117.87
4050,95.95
4051,64.5
4072,212.62
4073,63.68
4075,191.41
4104,81.54
4136,113.71
4052,22.12
4053,24.41
4054,15.34
4055,52.62
4132,22.14
4056,55.44
4109,18.8
4057,99.3
4058,32.68
4059,78.36
4095,117.9
4138,23.33
4060,83.98
4061,120.25
4062,186.75
4114,114.84
4102,230.0
4112,187.66
4133,142.01
4063,86.69
4064,158.79
4066,56.24
4067,55.71
4094,108.19
4096,56.96
4130,70.4
4167,38.8
4068,59.04
4069,96.57
4070,28.67
4071,32.72
4097,18.48
4098,25.56
4099,158.98
422,33.74
4164,12.64
4137,46.86
4074,141.64
4076,71.84
4077,105.16
4078,208.09
4081,40.61
4092,34.36
4093,191.24
4080,136.01
4110,80.44
4111,101.2
4113,77.62
4134,146.5
4079,91.87
4082,55.66
409,15.85
4083,41.86
4084,92.66
4131,23.05
4145,33.7
4086,170.39
4088,81.25
4090,136.71
4091,209.21
4124,108.23
4128,88.03
4154,77.6
4089,84.64
4142,57.8
4158,13.17
4135,222.37
4144,125.96
4152,250.79
4117,63.37
505,148.51
4155,67.76
4156,57.01
4157,65.74
4166,71.0
4100,73.01
4103,77.04
43,91.58
4101,62.35
4105,88.34
4146,148.92
4151,112.28
4170,50.29
4125,25.95
4126,19.91
4107,12.9
4108,27.05
4174,20.9
4129,22.88
416,38.68
417,46.07
4149,56.65
4115,214.98
4141,103.72
4116,33.14
4118,24.33
4119,36.01
4120,32.8
4121,36.88
4122,45.23
4123,43.69
4147,99.86
4127,51.14
414,27.31
4159,23.15
4153,135.57
4139,98.84
4140,70.13
4143,136.73
4148,44.98
4160,22.3
4161,36.8
4162,33.04
4163,39.43
4169,70.56
4165,42.07
4168,28.64
4206,27.23
4208,108.63
4171,28.67
4172,20.09
4173,27.03
4175,170.71
4176,419.7
4180,494.27
4181,152.6
4177,195.34
4179,154.38
4192,402.91
4193,514.87
4194,452.03
4239,599.26
4279,320.62
4315,235.34
4184,326.4
4186,195.96
4191,393.63
4199,119.48
4322,177.13
4323,170.77
4190,674.61
4364,413.64
4375,316.75
4187,178.13
4188,304.32
4189,90.63
4398,18.48
4399,25.49
4274,324.68
4332,279.48
4344,262.6
649,381.13
4345,148.42
4259,235.53
4260,296.88
4314,166.07
4195,41.37
4196,87.27
4197,35.41
4198,114.21
4200,153.32
4201,115.45
4202,187.46
4228,224.45
4229,95.67
4230,58.04
4203,134.56
4204,334.86
4205,90.79
4231,175.71
4258,812.09
4298,138.48
4389,27.02
4390,34.04
4391,38.97
4392,48.76
4207,47.75
4216,204.32
4234,67.82
4235,65.75
4236,58.72
4209,116.2
4210,146.4
4211,49.11
4212,274.38
4213,48.05
4214,72.71
4500,23.72
4384,24.08
4385,22.6
4215,91.41
4217,20.21
4218,27.73
4219,27.36
4291,110.02
4292,104.83
4240,555.18
4241,256.17
4221,204.49
4223,69.65
4224,80.25
4225,60.13
4319,716.79
4285,131.03
4295,137.35
4296,131.55
4297,250.11
4402,48.27
4232,41.44
4233,52.74
4237,24.91
4238,23.82
4290,60.81
4342,17.87
4255,489.09
4277,215.53
4280,178.9
4284,217.86
4275,197.38
4302,149.89
4383,38.85
4242,391.52
4376,204.02
4244,112.31
4247,130.12
4248,42.95
531,61.11
4294,36.0
529,152.61
425,301.46
426,351.99
427,146.29
429,193.38
430,124.16
431,161.12
4250,92.16
4251,220.22
4252,62.66
4253,31.2
4254,112.33
4256,265.31
4262,36.43
4263,31.91
4299,140.22
4317,159.33
4287,84.49
4288,111.07
4289,88.69
433,424.44
434,375.72
4356,144.6
4264,129.6
4266,121.35
4267,224.48
4268,39.73
4343,123.77
508,89.14
4272,58.25
4273,108.1
4324,94.76
4350,109.16
4276,145.65
4278,92.05
4311,120.72
4312,130.29
4313,98.14
4281,132.88
4282,93.03
4283,140.06
4307,36.78
4308,19.52
4309,18.95
4310,51.24
4377,53.0
4378,77.76
4379,94.51
4380,80.74
4381,110.18
4382,83.52
4286,51.15
4328,20.34
4329,16.17
621,98.61
4327,37.97
4362,33.82
4363,33.85
4365,43.75
4366,52.8
4367,79.99
4368,73.16
4369,44.46
4320,33.91
4321,82.63
4300,60.09
489,131.99
4346,148.39
4347,141.74
4348,183.22
4349,189.95
4303,56.54
4304,70.74
4305,87.19
485,178.25
4316,46.13
454,410.68
4335,100.3
4336,66.32
4337,67.16
4338,94.29
4339,59.96
4374,61.28
4325,46.25
4326,35.18
452,213.78
465,397.96
504,180.53
4330,136.73
4331,179.71
4333,117.67
4334,142.43
4340,58.98
4341,49.05
4370,17.63
4371,27.46
4372,47.05
4373,36.7
4357,154.98
4358,70.89
4359,98.31
4360,107.77
4361,90.33
4393,90.42
4394,36.63
4351,43.66
4352,52.33
4353,37.65
4387,27.66
4388,23.35
4400,116.95
4401,129.25
439,33.19
440,132.07
4395,20.21
4396,9.23
4397,26.34
449,93.99
492,126.75
496,112.67
509,90.81
4403,977.54
4404,1407.9
4405,1095.57
4406,386.24
4407,1424.3
4408,735.97
4419,1430.08
4436,1612.87
4441,468.44
4445,1305.88
4446,1289.78
4447,1149.09
4448,771.93
4422,1534.63
4415,1325.79
4452,1571.28
4453,1502.69
4480,777.5
4481,737.91
4483,1196.13
4470,561.79
4409,473.01
4410,313.08
4411,1504.97
441,166.71
442,120.04
4412,410.18
4416,715.54
4413,941.16
4431,1242.08
4458,511.48
4459,648.44
4460,770.32
4467,731.16
4414,430.86
4427,1340.87
4428,1229.86
4451,1140.72
4454,1243.35
4417,1615.05
4418,1235.64
4420,1063.62
4421,1392.42
4423,1196.14
4424,1313.5
4425,1311.56
4426,712.45
4435,525.68
4434,1474.11
4437,1484.62
4438,1450.7
4429,1306.8
4442,462.05
4430,744.2
4433,1221.21
4468,1130.4
4476,1442.28
