node,mean_size
3064,4.49
3065,4.26
3066,1.235
3067,2.245
3068,2.25
3069,2.01
3070,5.065
3071,1.11
3072,2.65
3073,4.735
3074,1.37
3075,2.65
3076,5.685
3077,3.665
3078,10.795
3080,2.425
3081,1.825
3082,7.28
3083,1.355
3084,6.13
3085,5.54
3086,2.56
3087,4.12
3088,3.835
3089,3.585
3090,6.54
3091,1.195
3092,1.65
3093,1.855
3094,3.395
3095,1.87
3096,6.99
3098,6.005
3099,1.675
3102,5.065
3103,1.615
3104,6.56
3105,1.54
3106,4.355
3107,2.89
3108,6.565
3109,1.675
3110,1.925
3112,1.47
3113,6.185
3114,3.04
3115,4.285
3116,7.24
3117,5.11
3118,3.13
3119,5.275
3120,6.17
3121,1.085
3122,1.69
3123,2.675
3124,2.1
3125,1.11
3126,1.175
3127,1.37
3128,2.965
3129,3.235
3130,2.075
3131,1.32
3132,5.55
3133,1.335
3134,1.175
3135,4.005
3136,3.455
3137,3.21
3138,1.525
3139,2.055
3140,4.29
3141,1.51
3142,4.73
3143,1.73
3144,1.665
3145,5.395
3146,5.255
3147,3.4
3148,2.875
3149,9.88
3150,7.385
3151,1.595
3152,7.185
3153,3.68
3154,4.78
3155,1.59
3156,1.64
3157,1.45
3158,3.745
3159,2.055
3160,3.065
3161,1.295
3163,2.875
3166,4.23
3167,1.495
3169,5.095
3170,2.8
3171,2.14
3172,3.78
3173,2.095
3174,6.22
3175,1.84
3176,2.805
3177,2.495
3180,1.155
3181,1.225
3182,4.545
3183,1.0
3184,5.665
3185,5.555
3187,1.88
3188,4.145
3189,2.625
3190,1.585
3191,3.505
3192,1.74
3193,5.855
3194,4.11
3195,6.565
3196,2.555
3197,1.54
3198,5.425
3199,2.115
3200,3.27
3202,2.055
3203,3.01
3204,4.11
3206,5.55
3207,3.155
3208,1.475
3209,2.075
3210,1.285
3211,2.53
3212,2.71
3213,2.995
3214,4.74
3215,2.77
3216,1.535
3217,1.455
3218,1.34
3219,2.93
3220,3.995
3221,3.07
3223,1.905
3224,4.56
3225,3.92
3226,6.695
3227,3.835
3228,5.58
3229,1.78
3230,1.555
3231,2.33
3232,8.45
3234,2.7
3235,1.665
3236,1.275
3237,6.94
3238,3.465
3239,5.27
3240,5.935
3241,1.995
3242,1.79
3243,2.295
3244,1.965
3246,1.21
3247,5.29
3249,1.63
3250,3.47
3251,1.51
3252,6.87
3253,3.96
3254,1.675
3255,2.11
3256,3.3
3257,4.075
3259,2.345
3260,2.655
3261,4.75
3262,2.355
3264,2.135
3266,1.545
3267,7.59
3268,1.225
3269,1.235
3270,1.745
3271,1.43
3272,3.78
3273,3.015
3274,4.07
3275,2.335
3276,2.105
3277,6.005
3279,1.675
3280,5.58
3281,1.615
3282,1.06
3283,1.745
3284,6.62
3285,2.24
3286,2.7
3287,3.79
3288,3.925
3291,6.985
3292,1.56
3293,4.67
3294,2.54
3296,4.53
3297,4.355
3298,2.945
3299,3.76
3300,2.205
3301,3.44
3302,4.58
3303,3.725
3305,1.21
3306,2.43
3307,1.82
3308,1.525
3309,1.25
3310,1.4
3311,1.72
3312,1.945
3313,2.47
3314,1.565
3315,1.785
3316,4.145
3317,1.735
3318,1.555
3320,5.67
3321,4.965
3322,1.305
3323,1.83
3324,5.565
3325,1.95
3326,1.65
3327,3.655
3328,2.255
3329,2.375
3330,5.455
3332,4.015
3333,1.275
3334,2.195
3335,7.215
3336,1.245
3337,2.9
3338,1.61
3339,7.61
3340,2.0
3341,2.52
3342,3.715
3343,1.85
3344,5.555
3345,5.13
3346,2.06
3347,5.335
3348,7.5
3349,2.065
3350,6.535
3351,6.075
3352,1.71
3353,4.37
3354,3.38
3356,1.74
3357,2.41
3358,1.595
3359,1.715
3360,4.41
3362,8.37
3363,9.685
3364,4.45
3365,3.135
3367,1.66
3368,1.35
3369,3.54
3370,1.77
3371,3.93
3372,2.325
3373,2.365
3374,1.955
3375,1.045
3376,1.655
3377,2.57
3378,3.915
3379,3.1
3380,2.11
3381,4.46
3382,1.385
3383,1.445
3384,4.325
3387,6.745
3388,2.115
3389,1.29
3390,4.065
3391,4.345
3392,2.645
3393,2.295
3394,2.67
3395,3.265
3396,5.225
3397,8.58
3398,1.44
3399,2.94
3400,5.91
3401,1.685
3402,1.63
3403,2.94
3405,1.66
3407,1.68
3408,1.345
3411,4.895
3413,1.32
3414,1.715
3415,2.505
3416,4.575
3417,6.36
3418,2.025
3419,3.355
3421,2.255
3422,3.29
3423,1.625
3424,1.43
3425,1.85
3426,10.285
3427,1.34
3428,1.34
3429,3.305
3430,1.93
3431,1.99
3432,1.04
3433,5.6
3434,6.735
3435,4.01
3436,1.97
860,1.325
2003,49.715
2031,31.355
2155,49.18
2185,24.695
2325,56.065
2330,58.3
427,1.38
464,1.125
549,1.23
1914,9.63
1915,2.365
1917,215.805
1918,183.56
1919,10.055
1921,11.67
1922,4.84
1923,40.16
1924,5.54
1925,181.665
1927,9.82
1928,12.57
1929,180.47
1930,3.75
1931,11.94
1933,4.755
1934,4.815
1935,16.68
1936,8.315
1937,8.295
1938,198.72
1942,59.92
1943,214.155
1944,9.005
1946,211.195
1949,1.155
1950,6.1
1952,14.445
1953,182.09
1956,4.55
1957,11.8
1958,1.645
1960,8.625
1961,3.88
1962,207.585
1963,147.29
1964,49.085
1965,7.59
1966,198.645
1967,4.325
1968,13.985
1969,8.635
1970,67.595
1971,216.84
1974,4.8
1975,17.19
1977,5.815
1978,8.55
1979,216.765
1980,7.855
1981,45.685
1982,11.715
1983,205.795
1984,213.765
1985,209.87
1986,187.89
1987,56.095
1988,6.93
1989,154.685
1990,9.82
1992,6.775
1993,206.28
1996,4.785
1997,175.85
1999,5.385
2000,4.27
2005,197.87
2006,13.64
2008,2.45
2011,10.73
2012,5.415
2013,3.93
2014,2.52
2015,7.185
2016,5.07
2017,5.85
2019,16.24
2020,187.665
2021,67.735
2022,7.985
2023,10.145
2025,5.95
2029,32.19
2030,209.96
2033,209.105
2034,4.765
2035,6.3
2036,10.67
2037,203.755
2040,181.545
2041,3.615
2043,191.66
2044,43.055
2045,198.325
2046,165.695
2048,25.165
2049,9.595
2050,10.73
2051,12.08
2055,140.895
2056,159.62
2057,42.165
2058,109.84
2059,219.63
2060,152.005
2061,8.355
2063,178.21
2064,223.18
2066,5.715
2067,37.735
2069,201.27
2070,10.805
2073,218.6
2074,200.59
2075,53.025
2076,2.26
2077,174.28
2078,208.905
2079,3.72
2080,3.45
2082,2.68
2083,194.0
2084,187.555
2085,13.775
2086,188.26
2088,200.015
2089,3.805
2090,215.275
2091,6.16
2092,63.86
2093,195.305
2094,5.715
2095,206.045
2096,16.51
2097,9.26
2098,169.085
2099,16.33
2100,4.165
2103,214.235
2104,207.805
2105,2.28
2106,3.27
2107,11.75
2108,201.04
2109,185.985
2110,37.215
2112,189.11
2113,3.41
2114,6.25
2115,176.86
2118,206.97
2119,2.725
2120,2.56
2121,184.05
2122,183.86
2123,219.58
2124,191.245
2126,14.74
2129,12.61
2130,2.325
2131,201.57
2136,121.975
2139,200.525
2140,205.155
2141,21.84
2142,214.54
2145,23.545
2146,5.89
2147,65.36
2150,215.64
2152,6.6
2154,187.88
2156,6.195
2158,3.61
2159,11.46
2160,3.695
2161,87.75
2162,4.515
2164,132.435
2165,158.59
2166,3.765
2167,4.31
2168,8.715
2170,3.755
2172,206.975
2173,14.52
2175,11.555
2177,18.755
2178,4.28
2179,156.605
2181,7.065
2182,3.785
2184,202.855
2186,9.085
2188,212.54
2190,188.805
2192,3.215
2193,12.6
2195,2.925
2197,4.725
2200,200.98
2201,214.245
2202,17.24
2204,5.485
2205,13.51
2206,202.5
2207,10.69
2208,40.055
2209,21.09
2210,158.03
2211,39.245
2212,185.285
2213,173.95
2214,20.805
2216,175.065
2217,2.575
2218,207.27
2219,3.3
2220,209.565
2221,32.925
2222,41.425
2226,47.625
2227,7.995
2228,11.195
2229,216.6
2230,5.995
2231,7.755
2232,65.77
2233,208.14
2234,35.66
2235,68.255
2236,9.68
2237,177.585
2238,3.52
2240,221.3
2242,38.435
2243,51.14
2244,207.215
2245,2.335
2248,8.575
2249,21.405
2251,3.385
2252,15.92
2253,181.81
2255,4.615
2256,7.1
2257,184.575
2258,106.125
2259,50.415
2260,7.62
2261,172.985
2262,24.16
2263,1.18
2265,15.85
2269,2.47
2270,5.85
2271,208.88
2272,27.05
2274,30.69
2275,208.145
2276,197.705
2277,12.575
2278,200.025
2280,51.805
2281,1.06
2286,9.76
2287,112.94
2288,24.43
2290,216.305
2291,9.745
2296,29.775
2297,8.01
2299,199.785
2300,155.15
2301,4.6
2303,50.035
2304,84.75
2305,14.845
2306,169.62
2307,201.06
2308,193.59
2309,201.5
2310,13.27
2311,96.545
2312,12.58
2313,28.305
2314,8.685
2316,5.02
2317,14.74
2318,17.24
2320,3.745
2321,4.675
2322,13.665
2323,220.265
2324,215.605
2326,203.265
2329,170.495
2331,216.32
2334,174.155
2335,13.545
2339,218.46
2340,209.11
2341,3.28
2342,7.635
2345,46.145
2346,11.9
2348,186.425
2349,2.46
2350,39.615
2352,199.31
2353,126.695
2354,205.845
2356,216.435
2357,10.015
2358,2.885
2359,181.265
2360,3.42
2361,13.16
2362,11.775
2363,211.0
2365,12.055
2366,27.935
2367,44.35
2369,213.755
2370,197.78
2371,8.485
2373,5.335
2374,193.975
2375,4.315
2376,200.195
2379,33.72
2380,4.92
2381,192.145
2382,3.32
2383,50.845
2386,179.325
2387,56.385
2388,4.06
2390,43.155
2391,111.785
2392,165.915
2393,64.64
2395,206.525
2396,68.205
2397,13.9
2400,25.19
2401,10.145
2402,5.135
2403,7.045
2404,200.865
2405,3.23
2406,18.575
2407,137.93
2408,201.505
2409,198.955
2410,207.14
2411,11.165
2412,6.18
2414,210.22
2415,39.885
2416,18.715
2418,158.875
2421,1.085
2422,6.165
2423,197.98
2424,7.605
2425,24.485
2426,7.665
2427,36.97
2428,198.835
2429,129.47
2430,192.585
2431,1.1
2432,22.915
2433,192.715
2434,72.43
2435,6.595
2437,2.27
2438,48.925
2439,5.64
2440,6.18
2441,4.575
2442,5.025
2443,25.42
2444,2.185
2446,195.705
2448,6.185
2449,79.26
2450,7.44
2452,2.53
2453,10.765
2454,26.025
2455,9.475
2456,7.015
2457,4.35
2460,198.27
2462,152.9
2464,207.85
2466,3.83
2467,184.455
2469,182.32
2470,4.335
2473,45.09
2474,10.515
2476,64.9
2477,159.325
2478,126.32
2479,39.91
2480,8.845
2481,4.53
2482,189.185
2483,5.775
2484,165.275
2485,198.18
2486,6.325
2487,5.95
2488,4.005
2489,149.385
2490,6.865
2492,214.22
2493,6.575
2495,185.44
2497,8.93
2499,141.78
2500,206.96
2503,8.01
2504,188.02
2505,6.185
2506,161.52
2507,207.44
2513,5.62
2514,7.34
2515,6.2
2517,7.325
2518,59.655
2520,199.435
2521,189.95
2522,23.815
2523,5.99
2524,37.485
2525,19.565
2526,200.995
2527,1.04
2528,3.32
2531,18.885
2532,162.57
2534,9.02
2535,2.01
2536,119.195
2537,89.515
2539,191.045
2540,6.365
2541,3.1
2545,8.63
2546,198.455
2548,3.68
2549,194.27
2550,190.47
2551,193.41
2552,169.18
2553,207.09
2554,156.96
2556,173.985
2557,24.645
2558,4.795
2559,200.99
2560,208.04
2561,187.59
2562,8.355
2563,167.3
2564,211.495
2565,2.2
2566,19.23
2568,13.105
2569,2.985
2570,3.86
2572,26.775
2573,182.735
2574,140.5
2575,187.195
2576,82.79
2577,4.19
2578,179.835
2579,177.905
2580,12.845
2581,13.43
2584,25.53
2585,14.59
2586,216.95
2587,1.365
2590,209.945
2591,160.335
2593,200.385
2595,1.075
2596,3.32
2599,17.17
2600,209.47
2601,205.015
2602,218.885
2603,47.2
2604,203.565
2606,138.195
2607,219.37
2610,34.005
2611,223.54
2612,24.79
2613,67.6
2614,5.205
2615,210.78
2618,7.0
2619,204.9
2620,14.0
2621,3.355
2622,15.17
2623,173.755
2624,210.42
2625,213.525
2626,5.87
2627,12.605
2628,2.835
2630,199.46
2631,163.185
2632,6.745
2633,7.525
2634,3.595
2637,21.81
2638,197.5
2639,14.33
2641,13.71
2644,2.51
2645,10.125
2646,180.435
2648,8.15
2650,7.715
2651,4.7
2652,48.215
2654,186.115
2655,200.735
2656,7.665
2657,14.625
2658,8.765
2659,9.265
351,1.07
364,2.345
393,1.095
399,1.195
441,1.12
476,1.12
501,1.225
564,1.27
3438,1.905
3439,1.185
3441,1.24
3442,1.89
3443,1.505
3444,1.055
3445,1.195
3446,1.47
3447,1.32
3448,2.385
3449,1.895
3450,1.59
3451,1.175
3452,1.455
3453,1.105
3454,1.485
3455,1.665
3457,1.125
3458,1.64
3459,1.34
3460,1.41
3461,1.17
3462,1.715
3463,1.725
3464,1.8
3465,1.465
3466,1.525
3467,1.425
3468,1.495
3469,1.54
3470,1.325
3471,1.585
3472,1.275
3473,1.415
3474,1.38
3475,1.905
3476,1.505
3477,1.095
3478,1.3
3479,1.58
3480,1.7
3481,1.485
3482,1.335
3483,1.445
3484,1.395
3485,1.4
3486,1.64
3487,1.275
3488,2.19
3489,1.215
3490,1.46
3491,1.5
3492,1.33
3493,1.21
3494,1.29
3496,1.37
3497,1.495
3498,1.515
3499,1.62
3500,1.35
3502,1.395
3503,1.29
3504,1.295
3505,1.42
3506,1.83
3507,1.23
3508,1.675
3509,1.51
3510,1.385
3511,1.605
3512,1.44
3513,1.345
3514,2.065
3515,1.265
3516,1.39
3517,1.535
3518,1.925
3519,1.33
3520,1.195
3521,2.035
3522,1.485
3523,1.465
3524,1.465
3526,1.625
3527,2.06
3528,2.04
3529,1.59
3530,1.215
3531,1.265
3532,1.28
3533,1.84
3534,1.59
3535,1.31
3536,1.25
3537,1.23
3538,1.425
3539,1.355
3541,1.275
3542,1.985
3543,1.4
3544,1.125
3545,3.18
3546,1.345
3547,1.41
3548,1.22
3549,1.515
3551,1.31
3552,1.21
3553,1.695
3554,1.665
3555,1.53
3557,1.95
3558,1.79
3559,1.64
3560,1.36
3562,1.3
3563,1.225
3564,1.34
3565,1.09
3566,1.225
3567,1.235
3568,1.66
3569,1.905
3570,1.125
3571,1.36
3572,1.08
3573,1.625
3574,1.685
3575,1.255
3576,2.16
3578,2.03
3579,1.345
3580,1.19
3581,1.18
3582,1.195
3583,1.295
3584,1.945
3585,1.3
3586,2.93
3587,1.335
3588,1.095
3589,1.3
3590,1.53
3591,1.46
3593,1.87
3594,1.26
3595,1.42
3596,3.095
3597,1.265
3598,1.245
3599,1.725
3600,1.385
3601,1.465
3602,1.325
3603,1.34
3604,2.945
3605,2.255
3606,1.11
3607,1.18
3608,1.52
3610,1.465
3611,2.84
3612,1.46
3613,1.225
3614,1.305
3615,1.445
3616,1.28
3617,1.795
3618,1.43
3619,1.03
3620,1.615
3621,1.545
3622,1.345
3623,1.265
3624,1.415
3625,2.065
3626,1.175
3627,1.655
3628,1.365
3629,1.67
3630,1.3
3631,1.155
3632,1.17
3634,1.495
3635,1.68
3636,1.645
3637,1.22
3638,1.31
3639,1.29
3640,2.325
3641,1.2
3642,1.65
3643,1.495
3644,1.36
3645,1.41
3646,1.38
3647,1.26
3648,1.39
3649,1.485
3650,1.34
3652,1.38
3653,1.135
3654,1.395
3655,1.315
3656,1.76
3657,1.29
3658,1.3
3659,1.185
3660,1.06
3661,1.23
3662,1.47
3663,1.295
3664,1.355
3665,1.16
3666,1.305
3667,1.65
3668,1.23
3669,1.37
3670,1.41
3671,1.175
3672,2.13
3673,1.25
3675,1.23
3676,1.325
3678,1.23
3679,1.25
3680,1.765
3681,1.45
3682,1.19
3683,1.35
3685,1.49
3686,1.405
3687,2.055
3688,1.495
3689,1.21
3690,1.655
3691,1.105
3693,2.255
3694,1.185
3695,1.48
3696,1.455
3697,1.67
3698,1.355
3699,1.115
3700,1.245
3701,1.32
3702,1.965
3703,1.385
3704,1.03
3705,1.8
3706,1.44
3707,1.465
3708,1.27
3709,1.115
3710,1.435
3711,1.7
3712,1.16
3713,1.46
3714,1.515
3715,1.335
3716,1.17
3717,1.06
3718,1.685
3719,1.53
3720,1.19
3722,1.835
3723,1.12
3724,1.155
3725,1.655
3726,1.405
3727,1.29
3728,1.515
3729,1.23
3730,1.85
3731,1.86
3732,1.11
3733,1.205
3734,2.57
3735,1.63
3736,1.54
3737,2.26
3738,1.645
3739,1.35
3740,1.58
3742,1.055
3743,1.37
3744,1.42
3745,1.185
3746,1.205
3747,1.315
3748,1.09
3749,1.31
3751,1.24
3752,1.415
3753,1.365
3754,1.19
3755,1.365
3757,1.22
3758,1.86
3759,1.455
3760,1.5
3761,1.605
3762,1.44
3763,1.335
3764,1.485
3765,1.235
3766,1.3
3767,1.325
3768,1.355
3769,1.445
3770,1.18
3771,1.215
3772,1.115
3773,1.46
3774,1.29
3775,1.15
3776,1.32
3777,1.275
3778,1.27
3779,1.51
3780,1.37
3781,1.12
3782,1.845
3783,1.2
3784,1.455
3785,1.575
3786,1.425
3787,1.035
3788,1.71
3789,1.36
3790,2.115
3791,1.485
3792,1.46
3793,2.14
3794,1.62
3795,1.275
3796,1.4
3798,1.17
3799,1.31
3800,2.515
3801,1.045
3802,1.275
3803,1.36
3804,1.93
3805,1.22
3806,1.25
3807,1.2
3808,1.185
3809,1.23
3810,1.965
3811,1.165
3812,1.155
3813,1.1
3814,1.28
3815,1.23
3816,1.14
3817,1.42
3818,1.44
3819,1.37
3820,1.075
3821,1.74
3822,1.635
3823,1.38
3824,2.515
3825,1.52
3826,1.735
3827,1.205
3828,2.22
3829,1.65
3831,1.925
3832,1.39
3833,1.88
3834,1.19
3835,1.42
3836,1.365
3837,1.365
3838,2.635
3839,1.215
3840,1.35
3841,2.07
3842,1.99
3843,1.34
3844,1.4
3845,1.495
3846,1.36
3847,1.27
3848,1.32
3849,1.055
3850,1.55
3852,1.575
3853,1.035
3854,1.24
3855,1.28
3856,1.11
3857,1.35
3858,1.93
3859,1.435
3860,1.985
3861,1.375
3862,1.48
3863,1.3
3864,1.32
3865,1.395
3866,1.615
3867,1.435
3868,1.46
3869,1.715
3870,1.61
3871,1.305
3873,1.945
3874,1.28
3875,1.215
3876,1.275
3878,1.19
3879,1.38
3880,1.13
3881,1.415
3882,1.23
3883,1.345
3884,2.225
3885,1.15
3887,1.145
3888,1.245
3889,1.53
3890,1.13
3891,1.46
3892,1.355
3893,1.235
3894,1.27
3895,1.47
3896,1.51
3897,1.23
3898,1.485
3899,1.31
3900,1.69
3901,1.315
3902,2.075
3903,1.56
3904,1.165
3905,1.3
3906,2.235
3907,1.51
3908,1.31
3909,1.505
3910,1.215
3911,1.415
3912,1.55
3913,1.705
3914,1.14
3915,1.42
3916,1.425
3917,1.385
3918,1.71
3919,1.355
3920,1.275
3921,1.655
3922,1.11
3923,1.155
3924,1.695
3925,1.25
3926,2.07
3927,1.565
3928,1.065
3929,1.53
3930,2.175
3931,1.445
3932,1.23
3933,1.56
3934,1.265
3935,1.08
3936,1.3
3937,1.25
3938,2.94
3939,1.19
3940,1.31
3941,1.16
3942,1.1
3944,1.335
3945,1.825
3946,1.055
3947,1.775
3949,1.145
3950,1.64
3951,1.975
3952,1.19
3953,1.415
3954,1.275
3955,1.195
3956,1.565
3957,1.575
3958,1.205
3959,1.145
3960,1.3
3961,1.19
3963,1.275
3964,1.35
3965,1.145
3966,2.33
3967,1.31
3968,2.385
3969,1.515
3970,1.125
3971,2.055
3972,1.465
3973,1.31
3974,1.145
3975,1.51
3976,1.345
3977,1.18
3978,1.155
3979,1.235
567,6.135
698,2.63
857,1.37
349,2.195
350,5.95
352,2.665
354,1.56
355,3.245
356,1.035
357,2.64
358,2.265
359,1.565
360,4.85
361,2.84
362,2.295
365,1.41
367,4.195
368,3.4
369,1.84
370,4.105
371,1.925
372,2.44
373,7.685
374,4.825
375,1.745
377,1.04
378,13.715
379,1.13
380,1.24
381,1.16
382,1.52
383,1.045
384,1.215
385,4.28
386,1.04
387,3.01
388,3.87
390,1.41
391,6.54
392,2.645
394,3.345
395,5.28
396,1.595
397,2.525
398,8.23
400,6.015
401,1.115
402,6.7
403,1.41
404,7.71
405,3.645
406,1.03
407,1.405
408,8.945
409,4.84
410,1.47
411,1.08
412,9.015
413,1.375
415,1.875
416,1.59
417,7.68
418,3.77
419,5.935
421,1.72
422,3.475
423,6.705
424,1.195
425,1.605
426,2.515
429,2.11
430,14.78
431,4.305
432,4.91
433,2.605
434,4.465
435,2.92
436,8.695
437,1.135
438,3.465
439,2.665
440,1.46
442,2.16
443,1.065
444,4.935
445,1.97
446,2.05
447,1.02
448,1.135
449,1.355
450,2.615
451,2.235
452,4.23
453,3.17
454,1.11
455,3.03
456,7.63
457,1.32
458,2.745
459,1.18
460,5.325
461,4.695
462,2.34
463,2.3
465,6.835
466,1.21
467,1.07
468,1.07
469,1.52
470,1.455
471,5.815
472,1.1
473,2.24
474,2.475
477,1.215
478,2.085
479,5.925
480,1.155
481,2.035
482,5.505
485,1.365
486,1.265
487,4.67
488,4.445
489,1.845
490,1.795
491,1.38
492,6.05
493,7.37
494,5.61
495,5.2
496,5.455
497,10.255
498,1.125
499,1.045
500,8.075
502,1.26
503,4.25
504,3.985
505,1.35
506,7.685
507,8.395
508,2.385
509,2.53
510,2.91
511,3.54
512,3.4
513,7.555
514,8.415
515,8.47
516,1.565
518,1.795
519,1.635
520,5.255
521,2.195
522,1.325
523,2.5
524,10.365
525,8.59
527,5.445
528,1.295
529,1.26
530,1.04
531,1.55
532,1.145
533,2.03
534,1.185
535,2.21
536,2.95
537,5.27
539,1.6
540,2.195
541,1.84
542,5.835
543,5.385
544,10.085
545,8.03
546,2.935
547,1.9
548,2.86
550,1.03
551,2.3
552,1.2
553,8.9
554,1.245
555,2.095
556,5.96
557,3.41
558,1.435
559,9.455
560,4.93
561,7.905
562,3.18
565,1.85
568,2.21
569,2.57
570,2.995
571,1.085
572,1.05
591,6.21
656,2.67
669,6.32
604,4.955
645,2.545
646,1.5
666,3.06
683,2.72
587,1.345
590,1.395
614,3.28
634,2.495
680,2.685
586,2.015
610,1.275
652,1.085
673,1.2
676,6.015
620,1.445
574,1.23
630,1.5
678,1.625
3980,1.79
3981,1.16
3982,1.15
3983,1.05
3984,1.015
3985,1.065
3986,1.095
3987,1.02
3988,1.12
3989,1.1
3990,1.045
3991,1.03
3992,1.045
3993,1.09
3994,1.17
3995,1.095
3996,1.06
3997,1.175
3998,1.18
3999,1.08
4000,1.12
4001,1.03
4002,1.085
4003,1.06
4004,1.185
4005,1.025
4006,1.015
4007,1.045
4008,1.025
4009,1.125
4010,1.02
4011,1.07
4012,1.03
4013,1.125
4014,1.18
4015,1.005
4016,1.045
4017,1.155
4018,1.17
4019,1.105
4020,1.09
4021,1.22
4022,1.01
4023,1.285
4024,1.02
4025,1.09
4026,1.165
4027,1.09
4028,1.025
4029,1.015
4030,1.215
4031,1.145
4032,1.035
4033,1.02
4034,1.07
4035,1.015
4036,1.035
4037,1.08
4038,1.11
594,1.045
593,1.27
609,1.56
573,2.505
575,1.265
576,1.255
577,1.38
578,1.265
579,1.695
581,1.02
582,1.385
583,1.46
584,2.11
585,1.065
588,2.015
589,1.395
592,1.645
595,2.415
597,1.515
598,1.335
599,1.33
600,1.455
602,1.975
603,2.315
605,1.41
607,1.005
608,1.055
611,1.225
612,1.24
613,1.0
615,1.335
616,1.475
617,1.425
618,1.4
619,2.11
621,1.255
622,1.325
623,1.385
624,1.05
625,1.36
626,1.4
627,1.335
628,1.3
631,1.155
632,1.34
633,1.325
635,1.355
636,1.515
638,1.035
639,1.3
640,1.355
642,1.025
643,1.56
644,1.505
647,1.275
648,1.03
650,1.465
653,1.495
654,1.51
655,1.81
657,1.165
658,2.39
659,1.38
660,1.04
661,1.355
662,1.36
663,1.185
664,1.18
665,1.2
667,1.07
668,1.12
670,2.345
671,1.16
672,1.19
674,1.115
675,1.39
677,2.355
679,1.11
681,1.34
682,1.2
684,3.195
685,1.295
686,4.01
687,1.7
688,2.06
689,1.145
690,1.27
691,1.13
692,1.105
693,1.305
694,2.19
695,1.75
696,1.61
697,2.12
699,1.14
700,1.145
701,1.575
702,1.18
703,1.885
704,1.13
705,2.295
706,1.455
707,1.14
708,1.715
709,1.38
710,1.305
711,1.39
712,1.175
713,2.535
714,1.215
715,1.255
716,1.23
717,1.225
718,1.865
719,2.245
720,1.435
721,1.1
722,1.325
723,1.185
724,2.025
725,1.11
726,1.835
727,1.41
728,1.86
729,1.205
730,1.3
731,1.65
732,1.245
733,1.095
734,1.61
735,1.14
736,1.245
737,1.525
738,1.75
739,1.63
740,1.25
741,1.48
742,1.14
743,1.095
744,1.025
745,2.465
746,1.215
747,2.185
748,1.37
749,1.02
750,1.08
751,1.22
752,1.915
753,1.345
754,1.87
755,1.655
756,1.2
757,1.05
758,1.31
759,1.245
760,1.815
761,1.235
762,1.305
763,1.315
764,1.7
765,1.29
766,1.915
767,1.17
768,1.225
769,1.255
770,1.555
771,1.21
772,1.305
773,1.81
774,1.94
775,1.075
776,1.12
777,1.395
778,1.415
779,1.69
780,1.825
781,2.185
782,1.195
783,1.375
784,1.8
785,1.08
786,1.17
787,1.73
788,1.235
789,1.215
790,1.14
791,1.095
792,1.32
793,1.4
794,1.37
795,1.46
796,1.105
797,1.565
798,1.12
799,1.245
800,1.775
801,1.015
802,1.18
803,1.595
804,1.215
805,2.33
806,1.23
807,1.5
808,1.145
809,1.39
810,1.735
811,1.18
812,1.15
813,1.235
814,1.59
815,1.825
816,1.155
817,1.61
818,1.335
819,1.845
820,1.795
821,1.205
822,1.205
823,2.555
824,2.335
825,1.08
826,1.35
827,1.89
828,2.6
829,1.77
830,2.01
831,1.24
832,1.155
833,1.295
834,2.34
835,1.395
836,1.27
837,1.42
838,1.465
839,1.235
840,1.88
841,1.075
842,1.845
843,1.305
844,1.29
845,1.73
846,1.185
847,1.72
848,1.51
849,1.685
850,1.24
851,1.075
852,1.155
853,1.925
854,1.04
855,1.035
856,1.75
890,1.08
858,1.115
859,1.01
861,1.12
863,1.17
864,1.11
865,1.09
866,1.095
867,1.11
868,1.04
869,1.14
870,1.11
871,1.19
872,1.16
873,1.095
874,1.12
875,1.015
876,1.16
877,1.04
878,1.17
879,1.18
880,1.23
881,1.095
882,1.14
883,1.0
884,1.09
885,1.07
886,1.12
887,1.125
888,1.13
889,1.225
891,1.095
892,1.01
893,1.08
894,1.14
895,1.09
