node,mean_size
2577,6.17
2578,3.335
2579,9.62
2580,5.995
2581,8.72
3062,3.87
2954,10.285
2583,2.87
2608,14.69
2733,8.035
2734,8.53
2953,11.14
2584,9.16
2585,12.56
2587,3.475
2661,9.165
2663,12.925
2704,9.065
2729,9.05
2730,5.055
2731,4.48
2658,13.41
2660,8.83
2872,4.275
2873,6.215
2617,5.63
2618,10.065
2619,11.665
3098,10.69
3175,8.58
3200,7.44
3121,10.78
3171,8.445
2593,19.395
2865,34.0
2906,26.735
3065,11.485
3066,25.15
3067,9.645
3068,10.435
3069,9.38
3366,6.925
2596,10.205
2597,4.835
2598,7.82
2599,14.785
2600,8.405
2601,6.105
2688,6.055
2917,4.335
2918,4.3
2637,8.395
2642,6.3
2643,6.215
2929,12.0
2935,11.7
3110,6.885
3111,7.19
2602,23.685
2603,30.955
2605,8.81
2719,36.645
2780,27.1
2811,29.525
2845,19.58
2644,18.19
2645,23.88
2707,26.315
2875,21.42
2876,37.305
2877,23.765
3080,3.005
3081,3.3
3082,3.32
3083,4.765
2606,6.615
2609,11.57
2874,11.335
3087,8.72
3088,3.84
3089,8.155
3090,7.51
3091,7.885
3092,7.485
2610,7.665
2611,9.085
2612,8.91
2613,6.42
2614,5.895
3094,3.63
3113,8.38
3116,8.955
3117,9.745
3118,7.225
3341,2.545
2623,9.845
2624,11.735
3046,10.295
3047,11.235
3321,4.13
2686,4.25
2890,8.19
2893,7.875
2899,9.4
2942,7.745
2885,6.025
3056,3.955
3085,7.165
3086,9.565
3097,7.515
2670,5.345
2949,4.67
2628,4.82
263,2.205
96,4.145
2630,5.925
2632,17.255
2956,37.335
3018,4.765
2633,17.55
2634,24.16
2635,4.97
2636,8.69
559,30.01
2685,31.465
2638,6.145
2639,4.775
2640,6.035
2641,6.135
3288,2.65
3289,1.96
3290,3.18
2646,8.44
2776,8.95
2777,12.305
2778,16.055
2779,19.955
2648,16.085
2848,18.015
2963,5.425
2653,4.765
2700,7.34
2703,9.625
2705,5.565
2706,6.12
2654,7.625
2655,7.995
2656,8.105
2657,9.27
2664,4.85
2665,5.445
2996,7.27
2999,7.61
3000,3.62
3001,4.3
2662,5.535
2674,4.175
2846,3.835
2732,21.035
2666,12.97
2667,25.29
2668,14.215
2755,13.2
2984,28.71
3100,17.115
3101,28.39
3236,7.33
3237,6.86
3238,11.09
2669,3.995
2671,2.06
2672,1.82
2673,2.53
2987,2.9
2675,9.27
2676,12.42
2677,9.005
2678,6.28
2679,4.91
2737,6.94
2738,7.005
2739,10.805
2768,11.08
3130,5.75
3133,7.395
3134,8.045
3070,3.13
3337,3.455
3071,2.41
3339,2.96
3136,14.315
3140,5.49
3141,7.8
2797,25.975
2781,32.685
2782,25.28
2990,2.06
2689,4.88
2690,4.315
269,7.03
270,9.08
271,7.13
272,3.56
2817,4.35
2924,3.23
2951,18.57
2709,5.07
2710,5.58
2711,4.17
2715,9.465
2717,21.05
2806,16.985
2796,22.99
2698,2.44
2699,5.585
2803,8.53
31,7.315
310,7.08
311,5.89
315,10.38
316,6.01
317,4.55
2701,5.72
2702,6.36
2994,4.85
2995,2.945
3002,3.31
3329,5.055
3330,4.195
2708,36.5
3015,17.655
3138,31.105
3160,30.415
377,8.21
399,6.835
3161,6.975
2714,5.825
2716,5.39
3162,3.045
3163,3.88
2718,18.515
2720,27.61
2721,6.77
2810,26.725
2812,19.92
2813,20.85
2814,21.615
2825,16.41
2826,32.815
2827,10.47
2828,13.08
2722,12.97
2723,23.55
2724,14.405
2725,8.26
2726,6.295
2727,14.81
2728,4.33
2787,12.5
2788,19.97
2789,24.325
2791,17.45
2923,5.32
273,6.49
274,10.625
275,4.34
276,4.905
2772,8.665
2964,9.075
2965,10.325
2735,4.18
2961,5.02
2766,24.725
2769,10.285
2770,9.235
2771,11.93
3172,4.77
3173,3.565
3332,4.845
277,15.275
278,5.265
279,12.01
2740,3.115
2742,1.8
2743,2.05
2976,4.74
2744,2.415
2746,3.05
2748,3.255
2749,3.475
410,5.37
2750,2.25
2751,3.255
2756,6.23
2758,3.155
2759,3.13
393,6.075
421,3.335
2798,15.74
2799,18.35
2800,24.91
558,34.735
3322,8.66
2993,3.335
2916,18.82
2966,5.23
3194,7.24
3195,4.25
322,13.65
323,13.255
330,12.775
388,7.2
396,7.9
3342,5.445
3281,5.865
3345,5.745
3197,8.38
3198,7.565
3199,7.8
2774,2.185
2775,3.265
2940,3.62
2950,3.185
2879,10.685
3193,6.655
3201,7.545
3202,9.075
3203,15.51
405,2.645
406,2.685
2839,10.68
2840,9.8
2955,17.525
2957,23.335
2852,25.13
2853,26.44
2854,28.685
2847,40.545
3247,8.275
3349,14.185
3350,13.54
3351,13.265
3369,7.125
2792,9.41
2793,6.71
2794,5.555
3079,16.41
3025,27.58
3271,17.695
2855,36.805
3119,4.345
2802,11.435
3208,5.33
3209,5.29
280,4.74
281,8.915
282,4.57
2883,5.155
2884,3.905
2804,5.32
2985,10.5
2807,17.52
2808,15.925
2809,15.26
3137,29.3
3217,14.77
283,12.89
284,3.825
285,4.245
286,5.625
287,6.46
2841,16.275
2842,15.01
2843,11.21
2844,10.215
2861,30.51
2815,2.455
2816,3.485
3132,2.305
2818,20.15
2819,24.74
2823,17.33
3124,10.04
3125,15.12
3184,21.74
3207,20.255
3295,11.04
334,3.565
363,2.76
411,4.38
2820,19.845
3181,19.815
3182,21.825
3186,17.89
3294,7.42
2821,15.34
2822,19.705
3282,16.41
3363,7.61
3365,7.75
2824,20.135
4185,20.75
2850,24.565
2860,27.835
3267,5.48
306,13.81
319,7.395
369,12.365
372,5.09
373,9.43
3233,8.44
3234,7.135
3235,6.48
2835,10.025
2836,9.52
2837,19.19
2838,10.98
3223,18.93
3226,12.18
3227,15.0
3228,16.405
3229,15.485
3230,11.29
3231,6.545
2849,23.58
2851,17.13
2856,18.29
2857,19.895
2858,18.29
2859,13.47
2862,21.98
2863,21.88
2864,30.14
3244,9.71
3245,11.065
3246,12.34
3026,21.79
3274,8.155
2973,12.11
3107,12.87
3108,10.56
3334,21.825
3335,25.855
3348,17.765
3357,16.4
3358,18.735
2902,23.025
2910,13.755
2911,24.875
2912,22.21
2913,12.645
2914,10.845
2915,14.705
2880,19.005
2960,15.025
3368,10.295
2868,10.91
2869,13.12
2870,15.405
2871,12.97
2974,20.325
2975,5.93
4178,13.085
4220,14.205
4222,12.59
4243,10.025
4265,10.19
4269,8.195
4318,11.815
2931,16.535
3248,26.525
3265,6.385
2878,10.055
2881,5.915
2882,4.925
288,4.91
289,5.52
290,6.195
3255,4.045
3028,3.305
2886,3.625
2887,4.395
2888,5.295
3204,2.135
3259,3.365
3291,2.555
2889,4.18
365,3.18
386,5.435
2891,2.505
2892,4.37
2894,4.335
3043,1.785
2895,2.165
2896,4.125
3263,2.395
2897,3.68
2898,5.825
2900,4.205
29,6.01
398,6.445
2901,2.135
2903,19.615
2904,9.255
2905,8.755
2907,17.745
2908,10.52
2909,11.84
3075,9.515
3076,9.325
3077,10.535
3221,18.28
3283,11.595
3284,13.315
3285,10.29
3370,4.935
291,3.835
292,5.92
293,4.67
3128,7.64
3177,9.73
3304,8.455
2920,5.005
2921,6.095
298,8.94
367,6.555
412,3.045
3324,3.545
2928,15.745
2930,17.56
2932,13.945
2934,11.21
2936,11.04
2937,12.84
3053,4.735
354,8.26
423,2.245
3112,9.22
3252,9.88
3253,8.89
3254,10.245
2939,2.125
294,2.53
295,4.695
3099,3.88
3266,4.825
3279,6.455
3280,8.755
296,8.59
301,4.535
2952,13.055
3296,6.215
3103,5.545
2959,16.155
3302,10.08
3205,15.555
3297,13.55
3298,12.32
3299,12.125
3300,13.02
3301,11.385
3016,7.01
3367,6.41
297,9.385
299,5.65
300,6.5
3014,6.73
3303,2.97
2962,2.365
2992,3.37
3013,7.345
3372,3.835
3373,5.0
3305,2.53
3258,5.695
309,10.515
325,4.765
326,6.845
327,5.64
328,5.96
3306,7.295
3307,5.835
3239,6.575
3309,6.985
3310,5.45
4182,16.125
4183,13.605
4249,13.235
4301,15.09
4306,14.62
4386,2.955
3319,3.505
3320,3.21
3084,5.05
3311,3.44
381,3.815
2981,3.25
2982,2.36
2983,4.275
3192,1.835
3061,5.67
3316,3.035
3315,9.64
2986,1.875
3269,2.355
2997,2.75
2998,2.54
3003,5.78
3010,3.59
3004,3.0
3005,2.775
3006,3.255
3007,2.965
3008,2.765
3009,3.285
432,13.95
458,7.005
59,7.765
60,7.425
424,3.655
3011,3.025
3012,2.62
321,4.905
407,3.2
3017,3.28
3139,23.34
302,3.205
303,4.8
3210,8.89
3027,12.92
3078,13.135
3029,2.295
3030,2.54
3031,2.425
304,12.89
3331,3.275
3206,17.005
3073,8.17
3292,6.8
305,13.155
307,10.575
308,13.825
3041,7.925
562,18.75
3042,8.375
3325,7.13
3326,7.445
3048,8.61
3049,7.875
3050,6.64
3051,5.46
3164,6.755
3178,3.57
3179,6.785
3167,4.155
368,12.735
3054,6.445
3055,13.905
3225,12.73
3268,6.005
3057,2.765
3058,2.57
3059,5.585
3074,4.635
390,6.57
3060,6.23
561,12.735
3314,3.765
3063,3.21
3064,3.305
3170,3.37
3168,2.855
3169,3.275
3220,14.275
3222,16.03
3072,3.205
3371,5.59
370,11.765
371,11.18
3174,3.925
3176,5.87
3249,6.065
3250,6.26
3251,6.155
3095,2.075
312,7.555
313,4.565
314,5.875
3216,13.06
3102,4.06
3104,2.2
3105,1.965
3106,3.04
3109,5.345
4087,6.245
4085,5.87
3114,4.44
3115,5.255
3215,6.115
3232,3.53
401,7.945
3120,6.75
3122,6.135
3123,2.61
3327,3.86
3328,2.665
3129,3.06
3131,1.695
3135,3.73
3340,13.56
3142,1.485
3143,1.915
3354,2.6
3144,1.735
3145,2.845
3146,1.7
3147,2.26
3356,2.8
3148,1.66
3149,2.09
3352,2.75
318,12.93
3150,1.605
3151,2.12
3152,1.805
3153,2.42
3154,1.685
3155,2.27
3156,2.445
3157,3.315
3343,3.875
3158,1.545
3159,3.0
3353,4.105
3165,3.245
3166,2.44
3196,1.87
3218,1.97
3219,2.25
3308,2.87
4466,30.82
3180,13.005
3183,5.555
3185,13.56
3187,11.515
3188,13.11
3191,8.835
3189,8.985
320,10.605
3190,6.305
3312,4.275
3313,4.785
3211,7.48
564,19.98
3212,9.495
565,22.73
3213,9.68
566,21.805
3214,8.255
563,20.475
3224,12.88
3275,8.055
3277,8.04
3362,6.25
329,9.575
3361,4.855
324,2.51
3240,1.9
3241,2.805
3242,1.59
3243,2.535
3344,3.63
3359,3.765
3360,3.575
3318,3.585
3347,3.315
3364,4.48
3256,1.75
3260,2.545
3261,1.945
3262,2.445
331,6.92
3264,1.57
3270,1.855
3278,7.005
3272,1.66
3273,2.145
3276,4.115
3286,3.595
3287,3.56
4150,3.045
3293,5.745
567,13.09
36,2.355
37,1.975
38,3.03
341,4.335
342,4.54
332,4.455
333,5.785
335,4.02
336,3.125
337,2.45
3323,1.915
338,4.995
339,3.17
340,4.87
3333,3.095
3336,2.26
3338,2.035
3346,4.625
350,3.265
418,2.29
3355,1.78
3374,5.22
3375,5.785
3376,4.125
3377,6.825
3659,5.315
3661,2.915
3662,2.685
3665,3.735
3666,2.785
3667,4.02
3506,6.015
3440,16.785
3378,4.44
3379,5.355
3380,3.3
3381,2.23
3382,3.315
3383,5.575
3384,7.08
3517,2.725
3518,2.63
3429,3.69
3395,7.22
3448,2.94
3450,4.45
4549,9.95
4674,6.585
3385,6.52
3386,10.56
3387,3.48
3388,3.715
3389,4.53
3390,3.85
3391,12.01
3392,6.005
3393,13.28
3496,3.15
3692,2.585
3514,4.33
3757,2.78
3804,3.545
3805,3.245
3430,7.045
3434,7.36
3435,4.71
3436,5.67
3437,4.12
3438,10.61
3497,4.51
3513,8.275
3516,8.92
3394,3.865
3396,3.13
3397,10.14
3398,3.245
3399,3.925
3400,5.88
3782,2.22
3784,2.67
3503,8.84
3504,6.79
3505,6.2
3507,5.91
7,5.95
8,5.815
346,3.03
347,3.29
3401,2.245
3402,3.485
3403,3.84
3707,3.69
3404,4.73
3405,3.16
3492,6.005
3792,2.525
3847,2.6
3406,3.415
3407,1.915
3408,5.515
3409,3.505
3515,8.985
3826,2.57
3521,4.905
3410,4.435
3411,10.645
3412,4.845
3413,5.75
3415,7.14
3419,6.985
3420,6.025
3628,5.705
3668,5.495
3674,5.3
3703,4.71
3724,4.885
3725,5.595
3726,4.36
3727,5.115
3414,3.335
3462,5.245
3672,4.135
3698,3.825
3723,4.14
3416,8.85
3417,7.525
3418,4.28
3421,5.075
3422,5.645
3423,6.545
3538,5.475
3539,5.265
3679,3.98
3467,5.865
3678,2.525
3463,11.37
3424,4.655
3425,2.4
3426,4.22
3427,2.72
3428,3.48
3508,6.14
3633,2.07
3816,2.255
3509,3.755
3785,2.125
3845,2.2
343,10.525
344,15.055
345,13.595
3431,4.215
3432,4.54
3433,5.575
3722,3.51
3719,2.52
3721,3.39
3836,2.695
3580,7.69
3670,5.535
3695,6.45
3439,7.655
3441,4.48
402,26.65
3442,11.415
3443,13.915
3444,13.335
3445,8.995
3446,8.44
3447,10.485
3608,3.94
3483,7.675
3484,6.685
3485,6.885
3457,11.42
3519,5.745
3520,10.05
3501,7.315
3554,6.405
3555,7.08
3559,7.635
3560,6.65
3561,7.335
3562,6.095
3584,6.57
3586,5.385
3491,8.61
3755,5.39
3449,2.39
4440,31.37
4485,5.93
3451,5.425
3452,8.29
3453,4.255
3455,4.385
3536,5.41
3572,4.19
3573,4.73
3574,4.32
3575,4.405
3576,4.665
3577,4.71
3578,4.16
3579,6.3
3612,4.8
3641,2.11
3537,4.545
3639,2.675
3640,2.31
3456,7.865
3458,3.435
3459,4.7
3460,4.585
3461,4.415
3464,3.905
3465,4.835
3466,6.36
3733,3.525
3732,2.465
3776,2.82
3770,2.36
3563,7.24
3564,6.72
3565,6.055
3566,7.475
3468,3.415
3469,2.585
3470,4.675
3728,2.4
4887,5.65
3471,6.595
3472,4.545
3473,7.045
3474,5.44
3475,5.035
3476,4.475
3643,4.095
3669,4.73
3713,3.145
3744,4.885
3745,4.325
3747,4.81
3751,4.475
3477,4.325
3478,6.05
3479,3.4
3480,2.41
3481,2.51
3482,3.5
3543,3.735
3589,3.175
3590,6.025
3626,2.76
3781,2.545
348,2.12
349,3.315
3544,3.28
3823,2.28
3498,3.895
3502,4.395
3486,5.25
3487,5.95
3488,4.13
3489,3.0
3490,4.685
3714,2.415
3716,3.295
3839,2.555
384,3.175
385,3.41
391,2.015
3512,6.055
3511,4.45
3541,4.07
3542,6.07
3493,4.125
3494,6.66
3495,5.465
3530,3.7
3531,4.945
3534,4.525
3570,5.14
3571,3.935
3693,3.345
3764,5.755
3807,2.07
3809,2.275
3810,2.6
3499,2.665
3500,2.76
3848,2.42
3624,1.885
3704,1.96
3752,3.725
3510,4.32
351,2.355
352,4.67
3690,3.26
3846,2.205
4865,5.53
3582,6.96
3827,5.77
3829,4.785
3533,4.695
3551,6.01
4559,4.8
4656,3.22
353,3.105
4555,5.145
4557,5.16
4731,5.97
4750,7.68
3522,4.85
3523,3.86
3524,3.135
3525,3.14
3545,5.88
3552,3.865
3689,2.185
3817,2.345
4874,3.285
3526,1.645
3527,1.98
3828,2.505
3528,1.865
3529,3.29
3835,6.2
415,2.825
3532,3.66
3601,3.285
3540,4.655
356,6.43
380,5.51
3651,2.595
3652,2.7
4867,5.76
4891,5.31
4921,5.52
3638,2.105
3546,4.61
3547,4.045
3548,4.375
3549,2.955
3550,3.445
3646,4.145
3648,3.425
3655,3.105
3837,2.54
3832,2.175
355,3.405
3844,2.44
4889,5.885
3654,3.57
3797,3.52
3553,6.23
3556,3.0
3557,4.385
3558,3.95
3766,4.315
357,3.72
358,3.47
360,2.705
361,3.15
362,4.46
3777,3.715
3591,7.155
3592,10.03
3795,3.25
4628,4.915
3567,5.26
3568,3.83
3569,6.71
3682,2.185
3683,4.12
3686,4.13
3734,3.705
3735,5.045
3763,5.02
3615,2.28
3691,3.915
3696,3.83
3699,3.34
3772,3.15
3806,2.37
359,2.13
3581,4.62
3583,4.75
3700,2.765
3812,2.23
3842,4.02
3585,2.895
3587,4.675
3588,3.85
3811,3.69
3814,2.175
3838,2.28
3739,3.8
3815,2.06
4709,3.63
4551,7.25
4552,6.515
3593,2.005
3594,1.525
3595,2.67
4577,2.34
4619,2.63
3596,3.1
3597,2.23
3598,4.97
3800,1.655
4635,3.66
4725,4.58
4726,3.93
4727,3.38
3599,1.93
3600,2.945
3602,2.41
3603,2.13
3688,2.4
3604,4.295
3605,2.39
3606,4.98
3607,2.905
3694,3.865
3687,2.59
3756,3.04
3609,3.36
3610,7.28
3632,3.475
3791,4.385
4872,5.8
4878,4.395
4917,4.54
4918,3.455
4919,4.38
3611,2.27
3613,2.61
3614,2.19
3675,3.665
3676,3.16
3616,1.74
3617,2.53
3730,1.88
3731,2.925
3618,3.035
3619,1.775
3620,1.89
3621,4.58
403,2.395
4525,5.9
3622,2.405
3623,3.96
3629,2.445
4892,3.12
4893,3.355
4894,2.875
3625,1.845
3801,1.735
3627,2.84
3712,3.34
364,2.075
3630,2.17
3631,3.27
3705,2.05
3706,1.86
3634,1.555
3635,1.93
3636,1.73
3637,2.555
3642,3.305
3644,4.365
6,4.365
3645,3.42
3647,2.025
3649,3.465
3650,2.995
3798,2.645
366,4.135
3657,2.145
3653,3.03
3717,2.245
3718,2.325
3656,1.805
3658,2.78
3660,2.3
3663,3.235
3664,3.325
397,2.27
3769,2.055
3767,2.375
3768,3.405
3671,2.9
3673,3.015
3677,2.185
3680,2.67
3681,2.005
3684,2.28
3685,3.07
3765,3.45
3697,3.245
3701,3.235
3702,2.12
3737,2.775
3849,2.205
3708,2.37
3709,3.1
3710,1.975
3793,1.83
3794,2.76
387,4.36
3729,1.59
3711,2.295
3715,1.675
3720,2.07
3753,3.27
3813,3.485
3771,2.635
3736,3.065
3840,1.95
3841,1.99
3738,1.905
3740,1.65
3741,2.335
3742,3.68
3743,2.305
3746,4.095
3749,4.35
3748,2.1
3750,2.195
375,2.38
376,5.225
3773,2.205
9,4.095
3754,2.96
3758,1.835
3759,3.375
378,5.875
3760,1.84
3761,2.575
3762,2.23
413,4.115
3774,2.345
3775,1.595
3778,1.795
3779,2.425
3796,1.68
4494,5.625
4495,6.33
4499,3.825
4505,3.245
3780,1.725
3783,1.765
3786,2.54
3787,2.18
3788,1.75
3789,2.425
3821,2.195
379,2.985
3790,2.475
4904,3.335
3825,3.99
3799,2.7
3819,2.14
3822,1.98
44,2.795
68,1.95
3802,1.765
3803,2.3
3818,1.715
3808,1.59
3820,1.63
382,1.76
383,2.35
3824,2.585
3834,5.505
3830,2.24
3831,1.755
3833,2.875
4864,6.36
4905,3.085
3843,1.725
408,2.515
3850,3.03
3851,3.65
3852,4.175
3864,3.57
3891,3.995
3854,8.22
3853,6.21
3855,6.03
3856,7.875
3857,5.885
3877,9.31
3878,4.26
3879,3.045
3880,7.015
3888,11.08
3934,4.99
3935,9.535
3858,3.99
3859,3.15
3860,4.655
3861,3.925
3898,4.925
3936,7.19
3951,4.36
3862,5.495
3863,6.505
3865,8.83
3866,12.73
3899,11.59
3900,11.8
3876,7.795
3895,14.865
3915,19.36
3867,2.67
3868,4.955
3869,6.615
3870,4.36
3871,3.73
3872,4.265
3901,8.305
3906,5.675
3932,3.425
3933,5.755
3904,6.16
3873,2.045
3874,3.21
4037,3.735
3875,3.285
3930,13.265
389,2.925
3881,12.215
3882,5.79
3883,12.495
3884,11.59
3885,4.415
3886,18.06
3887,13.37
3889,7.21
3923,11.635
3924,12.16
3950,9.77
4226,16.035
4227,10.09
4261,10.485
4354,7.425
4355,7.795
3949,11.62
811,18.775
3890,5.885
3955,6.235
3957,6.01
3968,6.105
4003,5.905
4004,4.915
4005,6.22
4006,6.685
4033,4.855
4045,2.74
3917,8.7
3893,8.185
3894,4.08
3896,6.88
3897,5.105
3918,10.895
3919,7.61
3920,7.155
3921,5.74
3922,9.47
3986,4.715
3987,7.57
4011,2.695
4012,4.51
3902,6.995
3903,6.6
3931,5.65
3937,9.55
3945,4.44
3909,9.715
3953,6.42
3954,6.165
3988,8.9
3999,10.21
4002,6.665
3905,5.295
3926,4.73
3962,3.03
3985,4.645
3907,12.815
3908,6.345
3910,8.155
3911,7.805
3912,7.43
3976,5.025
4001,7.27
3984,6.21
3943,8.55
4028,5.405
3982,6.54
3913,9.045
3914,5.65
3916,12.145
3946,4.835
3947,5.03
3948,5.175
4027,3.465
392,3.775
394,2.235
395,2.25
3925,6.825
3927,2.775
3928,3.93
3929,3.5
4022,5.165
3981,2.115
419,3.675
420,2.8
3992,9.28
3993,7.89
3994,7.36
3995,7.945
3998,5.0
4009,8.275
4013,7.775
4014,6.91
4015,7.38
4026,6.975
4030,7.35
3983,5.315
3961,5.165
4024,6.155
4025,6.59
4032,4.9
4038,5.48
4039,6.115
3952,4.035
3938,3.81
3939,5.235
3940,5.42
3941,6.925
3942,5.875
3944,3.66
4019,4.805
3978,4.675
4036,5.29
3970,7.685
4029,6.945
4042,6.56
4504,1.625
3989,3.3
3964,4.1
3956,5.3
3958,5.24
3969,5.275
4034,4.33
3959,4.175
3960,4.3
3963,2.675
3965,2.355
3966,3.17
3973,2.565
3971,3.24
3975,2.495
3967,6.185
404,1.635
4041,6.045
3972,5.545
3974,1.71
3977,2.275
4040,3.955
3979,1.76
3980,2.355
4035,4.06
4021,4.495
3990,2.2
3991,2.53
4017,2.695
3996,4.45
4043,3.095
3997,3.24
4000,4.455
478,4.745
523,4.065
40,3.015
41,3.51
4007,4.385
4044,2.4
4008,4.415
4010,5.015
4031,2.635
4020,2.435
4016,1.74
4018,2.34
4023,3.88
4443,45.97
4444,43.085
4046,2.045
4047,3.865
4065,4.52
4106,3.77
4048,4.71
4049,4.715
4050,5.07
4051,4.775
4072,7.01
4073,3.285
4075,7.985
4104,4.04
4136,5.135
4052,2.415
4053,2.695
4054,2.345
4055,2.92
4132,2.215
4056,3.315
4109,2.41
4057,4.58
4058,2.055
4059,4.26
4095,6.01
4138,3.425
4060,3.85
4061,5.095
4062,6.94
4114,4.56
4102,8.865
4112,6.995
4133,4.715
4063,5.19
4064,6.09
4066,3.655
4067,3.965
4094,5.335
4096,4.25
4130,4.46
4167,3.21
4068,3.31
4069,4.345
4070,2.59
4071,2.355
4097,2.01
4098,2.3
4099,5.88
422,2.095
4164,1.865
4137,2.995
4074,5.015
4076,3.32
4077,4.47
4078,6.725
4081,2.76
4092,2.86
4093,6.51
4080,5.705
4110,3.5
4111,3.335
4113,3.3
4134,6.45
4079,3.895
4082,2.87
409,1.76
4083,3.545
4084,2.69
4131,2.63
4145,1.79
4086,6.455
4088,4.055
4090,4.73
4091,7.49
4124,3.01
4128,4.345
4154,3.825
4089,3.745
4142,3.88
4158,1.9
4135,6.685
4144,5.185
4152,8.075
4117,2.94
505,5.67
4155,2.8
4156,2.76
4157,4.47
4166,4.435
4100,3.775
4103,3.94
43,3.575
4101,3.75
4105,3.3
4146,5.25
4151,4.54
4170,3.365
4125,2.365
4126,2.535
4107,1.89
4108,2.46
4174,1.5
4129,2.555
416,2.255
417,2.35
4149,3.28
4115,6.805
4141,4.74
4116,3.0
4118,2.415
4119,2.515
4120,2.635
4121,2.28
4122,2.305
4123,2.525
4147,3.385
4127,2.435
414,2.695
4159,2.165
4153,4.7
4139,5.25
4140,3.25
4143,4.785
4148,2.775
4160,2.46
4161,3.385
4162,3.115
4163,3.2
4169,4.31
4165,2.995
4168,2.335
4206,2.6
4208,6.075
4171,1.985
4172,1.83
4173,2.015
4175,6.845
4176,12.525
4180,13.605
4181,5.305
4177,5.0
4179,5.585
4192,12.24
4193,11.73
4194,10.28
4239,13.95
4279,9.6
4315,7.54
4184,10.995
4186,5.48
4191,9.785
4199,5.67
4322,6.62
4323,5.93
4190,14.23
4364,8.815
4375,7.845
4187,5.295
4188,8.245
4189,2.745
4398,1.62
4399,1.84
4274,8.68
4332,8.62
4344,7.28
649,9.765
4345,4.385
4259,4.985
4260,7.245
4314,4.065
4195,2.41
4196,4.26
4197,2.27
4198,3.99
4200,3.69
4201,5.425
4202,5.025
4228,8.245
4229,3.655
4230,2.27
4203,5.225
4204,8.525
4205,4.04
4231,4.97
4258,13.055
4298,4.005
4389,2.2
4390,2.19
4391,2.72
4392,3.405
4207,2.7
4216,7.235
4234,2.95
4235,3.345
4236,3.715
4209,4.465
4210,3.69
4211,2.49
4212,5.37
4213,2.52
4214,2.81
4500,2.39
4384,1.77
4385,1.855
4215,3.955
4217,2.205
4218,2.135
4219,2.025
4291,4.44
4292,4.805
4240,13.395
4241,6.155
4221,6.34
4223,3.86
4224,3.055
4225,3.34
4319,13.85
4285,4.765
4295,5.555
4296,4.115
4297,5.285
4402,2.055
4232,2.78
4233,2.555
4237,2.275
4238,1.91
4290,4.01
4342,1.535
4255,12.665
4277,8.08
4280,7.545
4284,7.02
4275,6.17
4302,6.83
4383,3.15
4242,8.33
4376,4.375
4244,4.325
4247,4.83
4248,2.205
531,3.19
4294,2.685
529,6.235
425,9.235
426,11.115
427,5.89
429,6.325
430,6.595
431,4.875
4250,3.73
4251,7.145
4252,2.225
4253,2.26
4254,4.335
4256,6.385
4262,2.215
4263,2.095
4299,5.225
4317,5.46
4287,3.08
4288,2.895
4289,2.325
433,11.03
434,9.795
4356,5.125
4264,4.5
4266,4.65
4267,3.735
4268,2.31
4343,4.085
508,5.325
4272,2.335
4273,3.375
4324,5.055
4350,4.295
4276,5.655
4278,3.515
4311,4.225
4312,3.48
4313,4.33
4281,5.035
4282,3.885
4283,3.165
4307,2.59
4308,3.005
4309,2.11
4310,2.795
4377,3.53
4378,3.365
4379,3.64
4380,3.325
4381,3.185
4382,3.855
4286,2.675
4328,1.71
4329,1.725
621,4.79
4327,2.17
4362,2.84
4363,2.53
4365,3.205
4366,2.53
4367,2.715
4368,2.85
4369,3.155
4320,1.955
4321,2.155
4300,2.72
489,5.88
4346,5.59
4347,5.92
4348,6.445
4349,6.56
4303,3.315
4304,3.53
4305,2.71
485,6.86
4316,3.38
454,12.135
4335,5.145
4336,3.525
4337,3.22
4338,3.215
4339,3.17
4374,3.555
4325,2.785
4326,2.685
452,7.87
465,10.53
504,5.79
4330,5.735
4331,5.73
4333,4.785
4334,4.535
4340,2.39
4341,2.57
4370,2.505
4371,2.645
4372,2.185
4373,2.5
4357,3.6
4358,2.305
4359,3.105
4360,3.4
4361,3.6
4393,2.68
4394,2.59
4351,2.42
4352,2.06
4353,2.39
4387,2.16
4388,1.825
4400,3.475
4401,3.125
439,2.28
440,5.0
4395,2.225
4396,2.065
4397,2.08
449,4.2
492,4.785
496,4.72
509,3.855
4403,40.895
4404,48.105
4405,41.59
4406,12.685
4407,48.265
4408,33.25
4419,52.17
4436,52.15
4441,17.42
4445,46.965
4446,44.355
4447,37.46
4448,29.51
4422,51.4
4415,48.38
4452,50.78
4453,50.585
4480,32.21
4481,33.83
4483,43.52
4470,20.865
4409,22.635
4410,16.46
4411,45.105
441,4.805
442,3.535
4412,14.2
4416,25.91
4413,28.725
4431,40.03
4458,20.825
4459,24.425
4460,26.355
4467,22.845
4414,17.31
4427,51.0
4428,46.605
4451,48.255
4454,46.78
4417,51.295
4418,44.785
4420,42.745
4421,49.28
4423,41.99
4424,46.75
4425,47.135
4426,27.51
4435,16.74
4434,51.19
4437,50.29
4438,50.8
4429,48.125
4442,16.945
4430,31.11
4433,42.24
4468,35.005
4476,50.305
4488,15.075
4489,18.355
4439,22.76
4462,15.895
4432,45.36
4471,21.74
4472,14.73
4464,25.52
4465,35.4
4473,30.92
4474,43.945
4475,39.97
4477,29.925
4478,17.465
4490,18.755
4449,40.635
4455,31.72
4456,23.02
4457,32.125
4479,30.445
4469,22.59
