node,mean_size
37937,13.625
37941,1.15
37942,1.0
37943,1.06
37944,1.085
37945,16.32
37949,27.78
37950,1.07
37953,1.025
37983,24.595
37985,1.01
37986,1.08
37987,1.055
37990,1.13
37991,1.065
37992,1.275
37997,4.645
38109,598.015
38112,5.65
38155,400.19
38171,226.56
38173,4.765
38185,1.985
38196,44.1
38219,16.265
38226,15.96
38227,8.195
38228,1.035
38230,1.055
38231,1.085
38232,1.44
38251,25.515
38257,26.73
38261,1.18
38262,1.04
38264,199.29
38276,8.4
38279,1.105
38280,1.065
38284,9.605
38285,4.45
38289,85.01
38290,1.06
38291,4.79
38295,4.83
38296,1.06
38297,75.25
38300,1.105
38305,114.6
38308,33.02
38309,4.22
38313,4.135
38317,71.615
38319,1.05
38321,7.47
38322,9.46
38323,1.03
38343,11.675
38347,1.465
38349,1.08
38350,1.005
38351,6.15
38352,1.03
38374,67.735
38375,27.47
38378,3.36
38379,26.88
38384,4.43
38413,292.75
38415,4.39
38417,1.045
38418,1.06
38432,1.175
38439,1.095
38446,18.425
38447,1.675
38448,1.09
38450,1.005
38452,11.805
38513,22.075
38515,7.825
38527,89.95
38529,9.565
38530,5.38
38533,9.49
38534,1.055
38540,4.915
38542,1.105
38549,19.1
38553,57.485
38556,14.82
38557,5.315
38564,1.265
38567,17.66
38572,1.015
38575,5.505
38576,1.025
38578,1.09
38584,20.135
38589,20.085
38590,1.15
38595,47.015
38606,63.31
38607,14.05
38608,1.2
38632,13.715
38633,9.125
38645,6.01
38670,294.245
38672,1.105
38675,3.685
38681,1.105
38683,40.615
38685,1.05
38687,8.605
38694,74.33
38697,4.995
38699,20.38
38711,1.13
38712,1.05
38713,1.015
38714,1.015
38716,1.125
38721,20.69
38724,1.0
38725,1.08
38748,64.805
38804,78.685
38805,5.24
38806,13.7
38810,127.07
38812,8.39
38816,25.2
38818,1.14
38820,30.205
38829,17.01
38830,1.145
38831,1.08
38858,291.635
38861,11.975
38863,1.13
38868,1.105
38869,58.395
38881,1.25
38884,1.02
38887,1.925
38888,1.025
38890,1.06
38898,144.305
38899,1.005
38921,189.735
38922,4.555
38966,447.655
38968,1.41
38969,101.26
38970,1.285
38977,53.155
38979,1.195
38980,1.15
38981,1.595
38983,1.92
38985,1.045
38987,1.025
39037,75.87
39050,47.455
39062,45.855
39063,1.275
39078,1.215
39092,45.305
39093,5.46
39108,20.125
39111,7.485
39113,1.635
39120,1.175
39121,4.65
39140,1.695
39143,44.925
39144,6.33
39145,1.015
39160,62.995
39161,1.295
39172,12.805
39173,6.12
39174,54.28
39186,7.71
39187,1.345
39190,6.705
39192,1.02
39193,10.33
39194,1.345
39196,1.11
39197,1.3
39218,8.49
39219,41.465
39220,43.97
39221,1.125
39223,1.025
39238,11.73
39239,1.055
39244,19.065
39251,1.13
39258,215.3
39264,125.865
39298,21.26
39305,1.29
39327,1.245
39329,1.015
39335,8.74
39339,1.125
39341,6.55
39343,23.31
39344,1.015
39345,1.19
39346,1.1
39365,26.71
39367,18.68
39371,15.265
39372,1.035
39374,32.21
39375,1.195
39378,1.19
39385,16.3
39418,1.61
39429,6.41
39435,6.075
39436,1.045
39437,1.055
39438,1.065
39439,1.145
39443,1.16
39446,22.89
39447,1.245
39448,1.035
39450,1.115
39451,8.43
39460,1.795
39465,15.22
39478,15.28
39480,22.165
39491,2.19
39492,4.73
39494,1.105
39521,302.43
39522,1.02
39526,1.19
39527,1.145
39529,1.27
39536,7.55
39542,1.165
39543,1.09
39577,116.195
39578,1.07
39579,1.005
39582,1.095
39583,1.015
39587,1.06
39597,40.76
39598,1.005
39659,285.965
39696,280.81
39713,22.17
39714,1.025
39718,4.275
39720,17.015
39721,1.03
39722,4.485
39741,44.39
39743,4.815
39746,1.105
39769,9.965
39789,120.025
39790,1.155
39791,1.065
39794,1.01
39808,46.105
39815,16.81
39820,135.33
39822,1.025
39856,1.33
39871,31.215
39872,26.855
39876,20.36
39882,53.135
39902,64.68
39903,1.195
39908,21.23
39910,1.415
39913,1.065
39920,2.005
39921,1.015
39923,32.2
39949,37.66
39950,1.06
39951,1.07
39952,1.025
39955,28.375
39956,1.04
39960,1.1
39962,1.085
39963,1.015
39965,1.06
39968,40.045
39969,7.7
39976,1.045
39978,1.02
39999,7.535
40000,37.45
40006,1.17
40011,1.175
40012,1.075
40013,16.145
40014,26.925
40033,25.445
40034,55.73
40037,23.645
40041,5.675
40045,1.07
40050,1.105
40098,24.985
40099,23.62
40100,1.15
40108,18.025
40126,59.215
40170,365.055
40173,13.88
40178,1.08
40181,232.08
40208,143.52
40209,17.235
40215,1.09
40216,1.06
40218,1.01
40225,1.235
40242,198.325
40244,1.045
40246,1.02
40270,281.345
40274,15.575
40275,1.115
40279,1.03
40282,7.505
40321,44.11
40324,2.135
40325,2.1
40330,5.06
40331,1.135
40339,11.775
40341,7.795
40343,17.985
40346,1.04
40350,11.81
40353,10.45
40393,71.94
40394,1.07
40400,1.165
40402,4.41
40403,1.02
40405,4.75
40407,8.695
40411,7.53
40412,5.33
40415,7.275
40417,9.875
40419,9.53
40420,1.07
40425,25.255
40427,158.65
40431,1.32
40440,83.825
40443,1.12
40444,1.27
40445,1.015
40447,1.015
40495,257.035
40496,1.055
40497,1.115
40498,1.135
40508,19.19
40509,1.085
40516,4.595
40552,80.11
40599,235.945
40600,10.52
40607,64.445
40608,127.98
40610,1.04
40611,1.035
40618,13.085
40621,82.41
40622,1.095
40636,9.3
40639,1.285
40640,1.41
40641,1.015
40642,1.01
40649,115.77
40666,23.63
40671,1.085
40675,1.175
40682,71.735
40683,1.03
40684,1.035
40720,47.88
40728,23.985
40729,7.7
40732,13.295
40735,1.005
40736,5.63
40739,1.065
40740,35.395
40741,9.53
40745,102.695
40748,1.06
40750,1.04
40751,5.565
40758,24.12
40761,1.07
40762,1.14
40764,1.37
40765,5.48
40767,1.11
40768,1.05
40769,1.075
40771,1.155
40772,16.785
40773,3.01
40776,1.02
40778,1.1
40781,8.925
40783,1.075
40784,4.93
40790,1.635
40797,11.875
40811,83.425
40823,27.695
40824,1.07
40826,1.735
40839,16.03
40847,93.65
40848,2.925
40855,299.605
40857,22.39
40978,347.8
40984,45.56
40987,1.055
40990,131.855
40995,54.34
41002,4.53
41025,1.365
41031,4.725
41032,1.05
41036,4.455
41037,1.015
41058,87.66
41077,25.21
41078,16.7
41079,1.025
41080,1.185
41119,125.555
41124,1.095
41127,12.985
41128,1.08
41129,1.045
41132,5.51
41133,138.9
41134,9.05
41140,90.25
41141,1.02
41157,56.675
41161,15.85
41169,225.185
41170,4.585
41190,40.64
41191,1.025
41192,1.025
41193,1.08
41196,1.08
41199,169.045
41202,148.95
41207,1.0
41212,87.63
41217,1.18
41283,149.625
41302,1.015
41303,1.135
41304,1.1
41308,70.32
41321,24.655
41333,33.4
41342,1.09
41347,1.255
41353,1.16
41354,7.665
41357,8.59
41358,1.005
41366,1.16
41367,1.15
41380,42.5
41382,1.015
41387,18.52
41418,30.69
41419,1.035
41421,1.015
41425,187.62
41426,1.06
41427,1.285
41428,1.02
41434,1.15
41451,75.12
41452,1.05
41473,173.115
41475,25.175
41476,69.6
41477,1.085
41478,8.59
41554,189.25
41567,96.39
41569,11.495
41574,37.24
41577,1.105
41579,35.51
41610,138.295
41611,1.03
41665,302.31
41666,12.605
41667,1.035
41668,4.89
41669,1.02
41676,9.32
41677,8.165
41725,40.69
41726,15.015
41767,77.53
41797,1.155
41798,68.715
41799,1.115
41801,1.08
41802,5.41
41813,102.305
41839,8.4
41862,53.625
41865,13.12
41875,17.035
41876,1.055
41877,8.325
41882,1.1
41883,16.51
41884,4.925
41885,10.1
41899,63.655
41918,149.57
41919,1.135
41935,53.865
41936,1.03
41946,1.23
41947,1.03
41961,1.135
41992,15.005
41995,1.07
41996,1.63
41997,1.04
42001,114.36
42004,12.57
42041,46.935
42043,1.03
42062,52.24
42065,8.77
42067,32.325
42068,1.075
42071,1.07
42072,1.015
42077,1.155
42080,74.63
42081,1.015
42092,262.545
42094,4.055
42098,36.095
42143,163.95
42149,8.01
42164,1.19
42169,6.23
42170,28.51
42171,1.055
42172,8.845
42198,1.16
42199,6.085
42201,38.035
42202,1.21
42204,17.01
42205,8.435
42220,138.78
42222,1.31
42223,23.88
42224,1.0
42226,1.04
42227,1.02
42228,15.105
42259,10.06
42281,29.225
42284,31.555
42285,1.025
42293,65.305
42294,87.755
42295,1.03
42299,19.11
42300,1.165
42304,1.175
42305,1.045
42307,1.03
42310,1.0
42313,1.09
42314,4.535
42317,1.64
42318,1.11
42320,1.01
42322,8.225
42324,7.315
42327,8.67
42331,1.02
42332,1.14
42341,61.19
42342,30.93
42343,1.045
42348,21.26
42349,4.36
42353,4.955
42355,222.895
42357,1.025
42366,116.02
42373,15.055
42386,16.75
42389,21.09
42401,1.19
42402,4.515
42403,1.03
42413,5.68
42414,12.415
42417,1.06
42429,159.72
42430,1.045
42433,5.7
42438,65.43
42444,1.38
42453,4.395
42472,32.295
42485,5.62
42487,5.64
42492,23.87
42498,20.365
42499,1.175
42500,1.075
42501,1.58
42505,232.605
42507,8.34
42512,4.895
42531,66.675
42551,347.26
42552,1.04
42556,1.18
42564,43.685
42565,1.395
42566,19.99
42572,16.115
42573,1.05
42576,6.365
42578,1.13
42584,4.88
42585,2.195
42586,11.585
42589,79.43
42598,1.06
42610,14.19
42623,1.215
42624,1.185
42625,1.065
42633,4.785
42635,1.015
42636,1.06
42637,4.07
42639,9.84
42659,28.8
42668,9.88
42674,11.4
42675,1.28
42685,1.08
42697,5.705
42699,1.055
42700,1.015
42709,1.22
42714,21.385
42716,4.81
42719,20.81
42744,47.97
42746,1.005
42748,1.095
42749,63.58
42753,1.17
42754,12.825
42758,15.175
42766,1.295
42767,2.23
42774,1.015
42791,4.86
42793,58.285
42808,7.51
42809,1.075
42810,14.03
42821,62.28
42825,75.02
42843,29.595
42853,1.97
42854,1.145
42867,8.425
42883,277.515
42886,77.475
42887,1.01
42895,162.12
42898,1.025
42919,106.385
42920,8.365
42922,5.08
42923,1.095
42926,1.145
42938,5.255
42939,1.255
42972,43.88
42994,226.53
42995,1.07
43002,1.12
43003,1.015
43005,16.145
43008,1.085
43009,1.045
43010,1.015
43011,4.13
43012,14.435
43014,1.095
43015,5.28
43025,113.25
43031,1.125
43032,1.64
43051,150.86
43052,12.37
43053,5.825
43066,99.05
43078,9.28
43088,162.94
43098,4.03
43105,65.255
43116,1.05
43128,27.565
43130,1.16
43131,1.035
43160,441.205
43161,1.605
43162,1.235
43227,57.17
43229,13.175
43230,5.75
43277,114.65
43278,1.065
43279,1.07
43281,1.1
43287,1.12
43289,1.51
43303,168.505
43304,92.59
43312,35.125
43313,1.07
43314,1.03
43369,78.73
43371,5.495
43379,2.03
43405,25.255
43406,1.085
43408,4.21
43411,1.05
43430,13.305
43449,109.94
43451,1.24
43452,1.59
43457,4.425
43465,36.805
43469,2.52
43470,31.615
43483,98.045
43484,82.25
43601,175.275
43602,19.83
43603,1.335
43604,1.155
43613,1.405
43614,1.02
43647,1.335
43649,1.06
43652,1.01
43653,1.04
43683,36.32
43685,1.04
43697,28.485
43698,1.15
43704,4.74
43705,1.43
43708,1.025
43712,19.065
43713,1.035
43714,4.865
43715,1.57
43725,25.61
43731,5.305
43733,25.055
43734,5.38
43737,49.325
43739,46.75
43742,1.07
43743,33.78
43744,1.235
43765,58.745
43779,20.035
43781,12.95
43850,243.965
43856,14.785
43859,1.11
43870,42.605
43875,41.81
43887,25.435
43889,5.675
43891,16.24
43892,8.245
43924,77.68
43925,8.735
43929,1.065
43961,323.28
43988,63.81
43989,1.975
43996,1.0
43997,1.125
44011,91.21
44019,16.1
44021,1.49
44022,37.175
44033,5.065
44034,1.06
44065,37.62
44069,1.06
44070,59.79
44072,107.16
44075,1.015
44079,24.93
44080,4.86
44083,1.01
44087,35.995
44091,118.27
44099,64.185
44105,1.225
44107,33.37
44111,8.425
44123,154.395
44125,16.77
44127,1.075
44135,22.58
44183,257.71
44191,6.665
44192,1.145
44194,4.62
44237,34.595
44239,1.01
44244,42.52
44245,1.18
44251,91.985
44255,55.235
44256,1.175
44278,164.54
44322,178.135
44323,140.195
44325,1.025
44326,4.05
44329,1.57
44333,1.135
44335,17.365
44340,1.135
44343,1.585
44344,1.22
44365,65.49
44385,36.655
44386,5.375
44388,17.66
44392,1.15
44434,319.96
44467,35.28
44479,18.71
44481,1.195
44483,44.485
44495,21.855
44496,1.175
44501,1.845
44502,45.955
44503,1.475
44512,5.19
44513,5.32
44514,1.285
44516,5.41
44520,1.09
44612,500.535
44613,1.035
44622,7.8
44623,11.425
44631,1.245
44645,64.68
44648,1.3
44659,4.78
44666,15.585
44674,15.29
44675,1.09
44676,1.06
44677,1.05
44678,1.02
44679,1.13
44685,74.315
44687,17.57
44688,1.135
44696,9.035
44701,1.075
44702,9.11
44706,1.62
44707,1.005
44785,302.205
44790,8.195
44791,6.0
44793,5.455
44794,4.57
44795,1.03
44797,22.855
44803,5.255
44804,7.715
44866,312.885
44870,1.065
44878,1.21
44880,1.055
44881,1.035
44882,1.03
44900,28.465
44934,103.535
44936,1.05
44937,1.375
44938,1.125
44943,119.09
44944,6.31
44945,1.01
44948,1.06
44951,1.12
44952,1.01
45009,313.64
45015,4.89
45034,1.195
45039,45.6
45045,1.06
45051,1.175
45052,1.06
45053,18.45
45054,4.305
45055,1.265
45083,80.26
45086,1.255
45098,31.105
45102,1.135
45104,1.005
45105,1.21
45106,1.02
45107,19.825
45108,1.03
45121,39.635
45132,114.34
45133,1.015
45163,429.24
45166,8.67
45167,1.21
45168,5.325
45169,15.615
45180,97.01
45183,140.12
45185,1.05
45194,20.32
45199,117.47
45200,1.86
45207,13.195
45208,5.63
45212,1.065
45213,1.015
45214,1.06
45221,22.55
45227,44.005
45228,1.08
45229,11.955
45230,34.855
45242,165.92
45243,30.04
45246,12.505
45266,40.44
45268,28.735
45269,33.88
45271,9.955
45272,5.705
45274,1.075
45294,9.4
45303,1.145
45319,13.315
45320,1.08
45331,52.35
45343,3.7
45344,11.685
45345,1.17
45365,23.75
45384,93.165
45386,1.055
45421,3.08
45422,1.085
45438,109.245
45439,1.245
45441,25.205
45445,4.525
45449,10.18
45451,1.03
45462,2.255
45464,1.045
45530,330.365
45531,1.045
45533,1.06
45541,234.315
45542,8.655
45549,22.645
45554,5.185
45555,1.025
45556,1.01
45559,1.05
45561,1.09
45565,21.025
45580,43.785
45584,1.125
45587,1.025
45595,8.89
45603,6.75
45611,1.025
45616,2.05
45617,9.735
45637,128.675
45640,1.02
45641,28.055
45652,1.07
45653,1.085
45654,38.02
45670,45.82
45671,1.03
45675,43.26
45677,8.165
45678,5.465
45683,92.38
45689,1.115
45692,32.32
45693,1.335
45694,3.365
45696,46.845
45697,26.265
45732,136.23
45746,53.595
45747,13.435
45773,61.4
45779,287.315
45786,1.265
45787,35.625
45789,1.06
45790,1.03
45791,1.115
45792,5.27
45793,3.835
45809,1.275
45818,53.535
45823,87.975
45826,1.1
45827,1.0
45838,36.675
45839,13.775
45856,20.225
45858,9.215
45861,5.4
45862,4.03
45886,252.945
45888,38.645
45889,9.145
45890,5.965
45891,58.22
45900,17.585
45901,1.045
45903,1.14
45905,1.165
45920,103.35
45970,318.49
45978,64.52
45982,1.095
45983,41.805
45989,1.04
45990,34.005
45991,1.04
45997,1.215
45999,1.01
46001,4.75
46003,1.11
46006,6.045
46013,31.765
46025,1.08
46026,1.03
46029,1.03
46030,3.415
46031,1.065
46032,1.04
46033,1.36
46042,17.93
46043,1.015
46063,3.705
46065,1.14
46068,1.175
46069,1.085
46081,16.88
46083,1.095
46088,6.545
46091,1.79
46108,6.415
46109,1.515
46110,1.36
46115,1.02
46119,1.075
46144,34.405
46145,1.0
46146,1.025
46147,1.125
46148,1.06
46149,1.085
46150,1.22
46151,28.725
46152,9.475
46153,1.025
46154,4.455
46155,9.08
46158,1.035
46160,229.88
46170,1.115
46179,19.355
46229,151.465
46232,1.125
46238,1.025
46244,1.05
46259,30.36
46263,8.075
46267,35.035
46294,23.795
46295,1.285
46342,310.43
46344,1.12
46353,12.325
46354,4.25
46358,9.805
46359,1.015
46360,5.355
46361,7.855
46363,1.165
46373,1.18
46374,1.47
46400,126.44
46404,1.05
46405,1.005
46415,158.27
46416,1.24
46435,21.25
46439,37.015
46445,8.275
46449,28.545
46451,5.16
46454,1.035
46457,1.135
46460,21.64
46461,1.14
46462,1.005
46491,11.025
46497,2.3
46532,4.225
46533,1.03
46554,53.835
46556,12.405
46557,1.015
46558,5.96
46559,1.035
46572,31.095
46576,1.035
46577,1.015
46583,8.285
46589,20.735
46599,9.91
46600,1.035
46601,1.025
46607,21.89
46608,1.05
46618,64.485
46663,94.7
46664,5.375
46668,260.155
46671,1.23
46672,1.285
46673,1.01
46684,34.58
46685,31.56
46690,1.225
46691,35.005
46692,1.175
46698,15.85
46716,129.255
46732,80.125
46733,1.245
46735,16.09
46738,1.085
46739,1.06
46741,109.645
46743,4.89
46747,1.085
46748,1.155
46783,208.62
46784,1.03
46797,228.235
46798,1.87
46799,1.37
46800,7.31
46803,1.035
46847,393.485
46857,48.605
46858,1.01
46863,12.5
46902,10.05
46905,1.11
46914,92.195
46915,1.05
46921,3.87
46937,6.02
46963,95.265
46964,1.065
46969,11.47
46981,73.375
46982,1.105
46985,1.04
46988,11.945
47005,13.765
47029,13.805
47030,1.125
47045,35.22
47046,1.22
47047,1.02
47052,66.24
47055,5.525
47056,10.235
47058,1.265
47094,46.595
47096,13.545
47098,28.67
47110,68.75
47111,1.655
47128,162.315
47129,1.065
47174,9.445
47175,1.115
47176,1.75
47194,9.66
47205,63.765
47208,1.135
47209,1.02
47213,5.025
47237,49.725
47243,1.05
47247,1.18
47255,1.165
47261,6.42
47262,1.08
47263,1.09
47271,13.48
47272,15.17
47275,39.18
47276,1.81
47277,1.18
47290,14.055
47291,1.02
47295,1.07
47299,5.675
47306,8.31
47311,9.39
47312,1.0
47314,38.66
47315,1.055
47327,204.77
47330,21.98
47331,1.1
47337,11.065
47371,1.36
47372,1.115
47380,27.685
47398,140.11
47399,54.0
47403,4.79
47405,1.43
47424,1.565
47432,152.52
47437,24.18
47442,17.645
47447,1.125
47448,1.02
47449,1.025
47450,1.04
47451,1.015
47463,88.68
47486,90.615
47488,11.215
47504,8.245
47506,1.07
47522,5.41
47524,21.505
47527,19.86
47528,30.225
47556,59.255
47569,19.03
47571,68.485
47608,11.11
47609,5.385
47628,36.025
47640,12.93
47643,1.04
47646,4.745
47647,4.24
47648,1.065
47649,1.02
47651,4.945
47653,1.025
47667,32.06
47669,20.535
47670,1.165
47674,128.03
47675,1.085
47679,153.74
47710,259.26
47714,1.015
47717,17.82
47718,32.055
47719,1.005
47722,6.18
47723,3.875
47724,1.025
47731,4.79
47732,1.07
47735,49.625
47763,139.015
47765,236.185
47772,4.375
47776,159.58
47787,33.68
47789,141.525
47796,23.535
47828,20.615
47829,1.1
47831,5.255
47856,374.14
47857,78.37
47865,31.49
47872,32.645
47880,32.865
47881,1.11
47882,49.42
47883,1.04
47890,49.865
47892,12.82
47894,3.51
47895,51.59
47896,1.045
47911,153.675
47968,472.055
47976,42.925
47999,9.42
48000,61.65
48002,1.185
48003,14.59
48006,64.73
48009,1.01
48014,9.555
48019,5.31
48032,58.47
48038,1.035
48043,183.39
48045,4.185
48049,13.745
48050,9.325
48051,1.075
48071,116.46
48072,1.02
48073,16.53
48076,1.07
48077,1.39
48083,46.825
48090,2.065
48091,1.06
48094,1.025
48104,23.395
48105,19.455
48115,104.71
48118,9.7
48189,362.615
48190,6.285
48192,1.325
48193,16.71
48195,3.5
48196,1.115
48197,8.685
48198,1.01
48199,1.06
48201,46.77
48202,9.05
48203,1.1
48227,116.685
48243,5.06
48255,74.925
48256,27.875
48257,1.06
48267,90.825
48269,1.11
48272,8.02
48277,3.015
48300,67.26
48301,1.41
48310,37.385
48312,8.515
48322,42.07
48333,52.84
48350,5.145
48351,1.03
48352,1.015
48353,1.605
48358,1.07
48360,1.08
48361,1.065
48362,4.345
48363,2.215
48423,121.975
48424,8.64
48435,18.455
48436,4.815
48439,12.5
48442,8.905
48443,1.02
48444,9.95
48446,8.875
48448,1.225
48454,5.185
48466,1.12
48471,115.465
48487,83.055
48488,1.005
48498,13.895
48507,290.045
48527,16.005
48536,61.76
48537,16.88
48540,1.285
48541,1.09
48542,1.095
48546,29.89
48548,51.465
48549,85.04
48550,30.825
48561,87.7
48567,164.13
48569,19.225
48570,1.235
48575,39.73
48576,1.035
48577,4.04
48625,37.235
48634,60.82
48640,23.62
48642,33.87
48643,1.055
48645,1.15
48648,7.625
48649,1.01
48657,16.305
48659,11.235
48660,1.01
48662,1.32
48666,1.085
48669,1.13
48686,120.59
48688,1.095
48691,1.095
48703,304.735
48707,19.065
48712,1.89
48745,95.78
48747,1.015
48773,28.62
48790,70.995
48793,1.095
48795,10.09
48802,1.16
48863,268.49
48868,13.765
48869,1.05
48870,11.255
48871,1.2
48874,1.025
48876,1.75
48878,1.06
48879,1.215
48880,1.085
48906,11.175
48931,1.34
48934,1.04
48935,1.02
48951,177.325
48952,1.095
48954,1.035
48956,20.545
48957,1.595
48958,1.05
48969,12.355
48970,1.05
48971,8.51
49009,119.53
49011,106.02
49019,20.865
49020,202.22
49021,1.02
49024,31.35
49033,15.905
49034,20.365
49118,502.255
49130,1.12
49138,86.075
49141,1.03
49147,20.305
49148,1.105
49151,1.09
49159,8.565
49163,29.815
49164,1.045
49184,42.955
49197,44.89
49199,1.12
49200,1.035
49236,182.925
49241,1.18
49242,123.895
49246,1.035
49247,20.33
49248,8.415
49251,18.765
49258,244.895
49270,1.51
49271,1.035
49272,1.03
49292,37.915
49294,1.09
49296,8.39
49297,4.105
49305,1.375
49307,5.27
49308,9.465
49319,21.54
49321,1.12
49344,36.975
49348,5.69
49349,8.24
49352,4.325
49359,20.525
49360,1.05
49361,1.015
49364,1.11
49365,1.355
49387,528.35
49391,33.105
49421,34.895
49422,18.225
49424,13.8
49458,63.985
49459,6.585
49460,4.215
49462,1.11
49466,1.05
49468,7.695
49486,354.82
49487,1.02
49495,12.5
49508,43.64
49525,50.31
49539,8.75
49540,1.64
49541,4.65
49551,13.755
49565,4.995
49567,1.05
49569,8.565
49586,132.41
49605,8.625
49613,34.28
49626,5.475
49628,3.82
49630,5.525
49632,72.915
49633,1.04
49638,1.165
49641,18.215
49648,97.9
49650,54.635
49661,5.95
49665,1.245
49669,37.325
49674,16.47
49675,1.115
49676,1.065
49684,30.855
49686,4.025
49687,16.53
49689,140.335
49691,1.055
49700,113.31
49701,1.495
49702,21.94
49737,136.41
49738,1.1
49740,1.075
49741,1.035
49742,1.005
49744,1.13
49747,239.135
49749,48.805
49751,1.05
49770,12.26
49799,6.04
49807,1.48
49934,64.3
49939,1.315
49941,108.62
49944,206.64
49962,1.39
49963,4.7
49964,1.04
49970,8.91
49973,14.46
49974,1.07
49976,6.775
49989,17.2
49990,1.11
49991,8.49
49992,1.02
49997,11.07
49998,9.88
50003,1.065
50004,5.68
50008,16.435
50009,16.16
50010,5.37
50011,1.025
50036,29.23
50037,10.13
50039,7.245
50042,4.755
50043,1.035
50077,39.005
50082,103.775
50096,117.675
50097,1.16
50098,1.015
50102,5.37
50105,1.99
50122,200.235
50124,9.66
50125,1.045
50148,82.165
50163,119.87
50174,8.895
50181,31.54
50183,52.625
50188,1.17
50220,45.175
50223,19.555
50226,5.2
50228,1.165
50244,58.37
50245,1.025
50247,155.95
50251,1.02
50264,9.96
50266,1.0
50267,1.045
50268,1.045
50269,1.055
50278,54.905
50280,1.02
50282,5.375
50283,1.325
50284,1.04
50285,1.04
50286,1.225
50288,1.065
50289,3.51
50292,1.035
50295,16.595
50310,19.285
50312,8.2
50316,13.775
50319,1.235
50340,189.105
50353,44.525
50370,27.075
50371,1.245
50385,105.55
50387,9.825
50399,11.61
50427,278.43
50428,25.565
50448,1.425
50449,1.215
50460,17.025
50462,99.285
50463,1.105
50470,7.92
50475,85.23
50477,5.505
50478,1.215
50479,16.94
50483,1.16
50484,11.17
50505,5.27
50515,211.485
50516,42.68
50537,109.285
50538,11.06
50544,8.5
50545,1.04
50579,25.06
50586,45.535
50588,6.03
50592,13.43
50608,33.425
50619,83.265
50627,197.79
50632,48.09
50633,12.885
50634,1.055
50636,1.02
50637,1.045
50640,8.03
50641,1.015
50642,100.61
50643,1.005
50670,4.465
50671,5.075
50675,38.31
50676,1.025
50686,1.315
50687,1.24
50689,1.06
50691,1.05
50730,35.92
50746,34.925
50757,144.78
50760,1.005
50808,414.32
50809,1.065
50814,1.085
50815,1.005
50820,23.345
50897,281.955
50911,17.705
50918,31.18
50920,63.36
50922,1.005
50934,47.665
50938,1.08
50940,10.18
50941,4.24
50945,20.18
50946,1.015
50983,56.64
50987,1.265
50991,1.0
50992,16.175
51015,53.97
51016,9.445
51027,48.265
51028,1.065
51062,48.615
51063,1.02
51064,1.01
51066,12.3
51068,4.875
51070,1.11
51071,1.045
51087,54.19
51090,31.66
51099,9.32
51100,1.03
51101,4.795
51121,139.55
51124,3.92
51125,1.51
51137,35.32
51142,4.82
51143,29.005
51144,1.05
51145,4.95
51146,7.71
51157,7.985
51159,9.24
51192,19.845
51193,1.31
51196,4.87
51206,4.75
51211,1.295
51215,19.66
51229,5.28
51233,8.115
51236,1.03
51254,16.515
51255,1.215
51257,3.85
51262,14.415
51263,1.025
51265,5.54
51306,179.215
51307,1.05
51318,16.88
51358,363.35
51359,5.99
51360,24.15
51363,1.16
51377,23.555
51378,1.045
51406,102.18
51407,1.03
51425,20.465
51437,209.725
51439,1.025
51459,215.325
51474,63.515
51489,20.87
51494,4.935
51495,1.285
51496,12.5
51504,16.7
51506,1.04
51507,13.765
51517,10.635
51539,1.23
51543,1.085
51545,1.445
51546,1.01
51547,1.01
51548,11.48
51549,2.06
51554,19.01
51556,1.6
51559,1.16
51587,247.59
51588,97.13
51593,1.14
51594,1.06
51603,9.565
51604,5.41
51631,60.045
51638,1.265
51659,99.52
51660,1.06
51662,30.325
51668,9.925
51680,25.9
51684,37.9
51690,91.71
51697,270.385
51699,14.53
51700,149.085
51701,211.39
51704,80.515
51707,2.785
51709,1.16
51713,4.675
51722,5.665
51728,12.625
51729,1.22
51730,1.08
51751,117.99
51756,17.21
51769,13.025
51778,64.16
51779,1.01
51791,5.285
51825,239.265
51847,193.125
51852,1.12
51866,209.48
51876,14.26
51877,8.845
51878,4.86
51897,113.085
51933,247.975
51934,5.855
51951,8.985
51956,35.56
51962,211.005
51963,29.965
51964,1.18
51968,1.67
51969,1.01
51977,6.895
51978,1.21
51979,1.05
51980,1.235
51982,4.45
51983,1.005
51984,1.005
51985,4.63
51986,1.03
52028,216.545
52037,14.795
52041,14.505
52043,1.1
52046,24.12
52064,70.125
52068,27.51
52084,1.065
52086,1.04
52092,1.075
52100,4.2
52128,9.435
52129,1.065
52130,1.04
52131,6.06
52132,1.0
52133,1.125
52136,1.09
52137,1.025
52138,79.94
52139,1.255
52140,1.135
52143,4.625
52162,43.525
52171,16.685
52176,2.375
52177,2.995
52192,231.995
52195,1.035
52196,1.25
52197,1.29
52199,1.1
52202,61.45
52204,12.58
52207,13.59
52208,1.14
52211,8.67
52217,16.795
52219,1.22
52224,1.145
52225,1.125
52228,20.055
52229,1.08
52231,19.735
52252,98.31
52254,1.045
52256,1.035
52290,77.655
52291,5.58
52292,1.06
52297,1.715
52314,21.725
52320,4.755
52321,33.435
52322,4.665
52351,37.17
52355,12.215
52357,1.015
52359,37.585
52360,5.085
52361,1.03
52366,1.045
52370,1.09
52371,4.115
52398,63.64
52412,142.67
52480,28.495
52481,12.295
52482,1.305
52493,30.015
52495,55.565
52497,9.6
52498,1.04
52517,64.075
52518,8.42
52520,1.05
